TIMESTAMP;SW_BELOW;SW_IN
201508130715;151;274
201508130730;195;327
201508130745;262;377
201508130800;279;430
201508130815;347;478
201508130830;356;527
201508130845;319;576
201508130900;346;621
201508130915;345;664
201508130930;353;703
201508130945;393;738
201508131000;478;770
201508131015;447;803
201508131030;538;835
201508131045;581;860
201508131100;609;879
201508131115;675;896
201508131130;682;909
201604301115;755;943
201604301130;818;957
201604301145;842;967
201604301200;788;972
201604301215;775;972
201604301230;775;970
201604301245;753;967
201604301300;761;955
201604301315;750;943
201604301330;798;923
201604301345;740;902
201604301400;697;885
201604301415;605;857
201604301430;564;827
201604301445;565;791
201604301500;540;751
201604301515;479;714
201604301530;477;676
201604301545;480;643
201604301600;452;595
201604301615;418;541
201604301630;357;485
201604301645;309;425
201604301700;237;366
201604301715;162;320
201604301730;128;275
201604301745;90;216
201604301800;61;155
201604301815;35;96
201604301830;19;52
201604301845;10;20
201604301900;0;0
201604301915;0;0
201604301930;0;0
201604301945;0;0
201604302000;0;0
201604302015;0;0
201604302030;0;0
201604302045;0;0
201604302100;0;0
201604302115;0;0
201604302130;0;0
201604302145;0;0
201604302200;0;0
201604302215;0;0
201604302230;0;0
201604302245;0;0
201604302300;0;0
201604302315;0;0
201604302330;0;0
201604302345;0;0
201605010000;0;0
201605010015;0;0
201605010030;0;0
201605010045;0;0
201605010100;0;0
201605010115;0;0
201605010130;0;0
201605010145;0;0
201605010200;0;0
201605010215;0;0
201605010230;0;0
201605010245;0;0
201605010300;0;0
201605010315;0;0
201605010330;0;0
201605010345;0;0
201605010400;0;0
201605010415;0;0
201605010430;0;0
201605010445;0;0
201605010500;0;0
201605010515;3;4
201605010530;9;18
201605010545;17;41
201605010600;37;76
201605010615;64;116
201605010630;96;160
201605010645;145;210
201605010700;190;262
201605010715;232;313
201605010730;316;363
201605010745;371;414
201605010800;357;464
201605010815;402;514
201605010830;417;562
201605010845;460;608
201605010900;485;652
201605010915;553;692
201605010930;570;729
201605010945;617;765
201605011000;611;796
201605011015;685;824
201605011030;738;851
201605011045;717;873
201605011100;675;893
201605011115;709;909
201605011130;818;922
201605011145;823;932
201605011200;745;936
201605011215;725;937
201605011230;763;938
201605011245;762;937
201605011300;755;932
201605011315;737;920
201605011330;774;903
201605011345;736;884
201605011400;684;860
201605011415;593;828
201605011430;546;803
201605011445;528;773
201605011500;528;748
201605011515;473;705
201605011530;451;669
201605011545;452;618
201605011600;422;573
201605011615;392;531
201605011630;331;482
201605011645;289;437
201605011700;224;393
201605011715;222;409
201605011730;140;278
201605011745;77;159
201605011800;73;167
201605011815;38;71
201605011830;28;54
201605011845;14;27
201605011900;4;9
201605011915;0;0
201605011930;0;0
201605011945;0;0
201605012000;0;0
201605012015;0;0
201605012030;0;0
201605012045;0;0
201605012100;0;0
201605012115;0;0
201605012130;0;0
201605012145;0;0
201605012200;0;0
201605012215;0;0
201605012230;0;0
201605012245;0;0
201605012300;0;0
201605012315;0;0
201605012330;0;0
201605012345;0;0
201605020000;0;0
201605020015;0;0
201605020030;0;0
201605020045;0;0
201605020100;0;0
201605020115;0;0
201605020130;0;0
201605020145;0;0
201605020200;0;0
201605020215;0;0
201605020230;0;0
201605020245;0;0
201605020300;0;0
201605020315;0;0
201605020330;0;0
201605020345;0;0
201605020400;0;0
201605020415;0;0
201605020430;0;0
201605020445;0;0
201605020500;0;0
201605020515;3;4
201605020530;9;18
201605020545;16;42
201605020600;34;73
201605020615;65;115
201605020630;95;159
201605020645;134;204
201605020700;179;258
201605020715;228;314
201605020730;322;371
201605020745;381;427
201605020800;367;478
201605020815;408;514
201605020830;428;567
201605020845;471;613
201605020900;490;656
201605020915;515;688
201605020930;571;725
201605020945;597;759
201605021000;602;788
201605021015;618;820
201605021030;701;833
201605021045;691;847
201605021100;738;889
201605021115;688;922
201605021130;790;930
201605021145;856;939
201605021200;767;940
201605021215;723;941
201605021230;772;952
201605021245;768;950
201605021300;685;914
201605021315;731;907
201605021330;776;902
201605021345;718;879
201605021400;666;841
201605021415;587;839
201605021430;551;806
201605021445;528;772
201605021500;531;749
201605021515;478;713
201605021530;456;671
201605021545;456;625
201605021600;424;580
201605021615;372;527
201605021630;316;476
201605021645;222;387
201605021700;167;335
201605021715;146;361
201605021730;121;284
201605021745;77;202
201605021800;43;121
201605021815;18;51
201605021830;9;24
201605021845;5;12
201605021900;1;2
201605021915;0;0
201605021930;0;0
201605021945;0;0
201605022000;0;0
201605022015;0;0
201605022030;0;0
201605022045;0;0
201605022100;0;0
201605022115;0;0
201605022130;0;0
201605022145;0;0
201605022200;0;0
201605022215;0;0
201605022230;0;0
201605022245;0;0
201605022300;0;0
201605022315;0;0
201605022330;0;0
201605022345;0;0
201605030000;0;0
201605030015;0;0
201605030030;0;0
201605030045;0;0
201605030100;0;0
201605030115;0;0
201605030130;0;0
201605030145;0;0
201605030200;0;0
201605030215;0;0
201605030230;0;0
201605030245;0;0
201605030300;0;0
201605030315;0;0
201605030330;0;0
201605030345;0;0
201605030400;0;0
201605030415;0;0
201605030430;0;0
201605030445;0;0
201605030500;1;1
201605030515;4;7
201605030530;14;26
201605030545;20;39
201605030600;37;71
201605030615;63;109
201605030630;84;146
201605030645;133;205
201605030700;219;312
201605030715;235;309
201605030730;282;364
201605030745;303;388
201605030800;297;393
201605030815;340;443
201605030830;331;447
201605030845;414;555
201605030900;335;483
201605030915;363;511
201605030930;395;540
201605030945;339;469
201605031000;389;535
201605031015;448;619
201605031030;512;673
201605031045;450;618
201605031100;594;766
201605031115;528;739
201605031130;566;730
201605031145;636;817
201605031200;722;905
201605031215;693;941
201605031230;479;657
201605031245;276;384
201605031300;207;289
201606091100;328;934
201606091115;458;950
201606091130;587;962
201606091145;612;972
201606091200;559;978
201606091215;642;982
201606091230;605;982
201606091245;502;979
201606091300;532;972
201606091315;562;967
201606091330;430;947
201606091345;333;902
201606091400;316;846
201606091415;323;810
201606091430;349;816
201606091445;354;840
201606091500;343;804
201606091515;338;770
201606091530;260;734
201606091545;263;693
201606091600;286;651
201606091615;252;606
201606091630;240;560
201606091645;232;512
201606091700;186;460
201606091715;199;407
201606091730;149;355
201606091745;112;301
201606091800;56;249
201606091815;36;198
201606091830;25;147
201606091845;16;97
201606091900;9;61
201606091915;5;30
201606091930;2;5
201606091945;0;0
201606092000;0;0
201606092015;0;0
201606092030;0;0
201606092045;0;0
201606092100;0;0
201606092115;0;0
201606092130;0;0
201606092145;0;0
201606092200;0;0
201606092215;0;0
201606092230;0;0
201606092245;0;0
201606092300;0;0
201606092315;0;0
201606092330;0;0
201606092345;0;0
201606100000;0;0
201606100015;0;0
201606100030;0;0
201606100045;0;0
201606100100;0;0
201606100115;0;0
201606100130;0;0
201606100145;0;0
201606100200;0;0
201606100215;0;0
201606100230;0;0
201606100245;0;0
201606100300;0;0
201606100315;0;0
201606100330;0;0
201606100345;0;0
201606100400;0;0
201606100415;0;0
201606100430;0;0
201606100445;0;0
201606100500;0;0
201606100515;3;16
201606100530;8;35
201606100545;16;34
201606100600;26;125
201606100615;35;181
201606100630;54;235
201606100645;103;283
201606100700;180;330
201606100715;155;379
201606100730;137;431
201606100745;163;479
201606100800;195;529
201606100815;318;569
201606100830;278;617
201606100845;255;658
201606100900;342;699
201606100915;400;734
201606100930;415;779
201606100945;501;811
201606101000;532;829
201606101015;551;860
201606101030;406;886
201606101045;285;913
201606101100;321;936
201606101115;474;957
201606101130;604;964
201606101145;621;970
201606101200;554;977
201606101215;626;979
201606101230;589;978
201606101245;514;972
201606101300;531;964
201606101315;551;952
201606101330;441;954
201606101345;348;937
201606101400;345;921
201606101415;349;906
201606101430;336;874
201606101445;379;838
201606101500;336;797
201606101515;336;776
201606101530;260;741
201606101545;271;693
201606101600;294;664
201606101615;238;606
201606101630;238;561
201606101645;236;515
201606101700;190;475
201606101715;201;425
201606101730;153;371
201606101745;87;237
201606101800;48;231
201606101815;33;163
201606101830;28;152
201606101845;19;106
201606101900;9;60
201606101915;5;34
201606101930;2;6
201606101945;0;0
201606102000;0;0
201606102015;0;0
201606102030;0;0
201606102045;0;0
201606102100;0;0
201606102115;0;0
201606102130;0;0
201606102145;0;0
201606102200;0;0
201606102215;0;0
201606102230;0;0
201606102245;0;0
201606102300;0;0
201606102315;0;0
201606102330;0;0
201606102345;0;0
201606110000;0;0
201606110015;0;0
201606110030;0;0
201606110045;0;0
201606110100;0;0
201606110115;0;0
201606110130;0;0
201606110145;0;0
201606110200;0;0
201606110215;0;0
201606110230;0;0
201606110245;0;0
201606110300;0;0
201606110315;0;0
201606110330;0;0
201606110345;0;0
201606110400;0;0
201606110415;0;0
201606110430;0;0
201606110445;0;0
201606110500;2;7
201606110515;7;31
201606110530;12;53
201606110545;19;36
201606110600;20;85
201606110615;24;135
201606110630;44;170
201606110645;91;258
201606110700;151;320
201606110715;143;375
201606110730;133;422
201606110745;153;465
201606110800;262;524
201606110815;291;574
201606110830;270;620
201606110845;322;662
201606110900;431;702
201606110915;414;736
201606110930;499;777
201606110945;583;805
201606111000;495;843
201606111015;599;868
201606111030;520;894
201606111045;581;923
201606111100;603;947
201606111115;683;968
201606111130;726;974
201606111145;771;978
201606111200;731;1001
201606111215;628;996
201606111230;597;990
201606111245;624;999
201606111300;612;987
201606111315;655;986
201606111330;444;783
201606111345;567;948
201606111400;543;944
201606111415;398;777
201606111430;481;830
201606111445;489;814
201606111500;355;709
201606111515;279;634
201606111530;256;679
201606111545;244;655
201606111600;151;376
201606111615;209;468
201606111630;129;346
201606111645;71;199
201606111700;69;184
201606111715;65;180
201606111730;84;260
201606111745;77;266
201606111800;69;283
201606111815;64;259
201606111830;36;161
201606111845;17;68
201606111900;10;45
201606111915;6;34
201606111930;3;11
201606111945;0;0
201606112000;0;0
201606112015;0;0
201606112030;0;0
201606112045;0;0
201606112100;0;0
201606112115;0;0
201606112130;0;0
201606112145;0;0
201606112200;0;0
201606112215;0;0
201606112230;0;0
201606112245;0;0
201606112300;0;0
201606112315;0;0
201606112330;0;0
201606112345;0;0
201606120000;0;0
201606120015;0;0
201606120030;0;0
201606120045;0;0
201606120100;0;0
201606120115;0;0
201606120130;0;0
201606120145;0;0
201606120200;0;0
201606120215;0;0
201606120230;0;0
201606120245;0;0
201606120300;0;0
201606120315;0;0
201606120330;0;0
201606120345;0;0
201606120400;0;0
201606120415;0;0
201606120430;0;0
201606120445;0;0
201606120500;0;0
201606120515;0;0
201606120530;8;-9999
201606120545;12;-9999
201606120600;22;-9999
201606120615;37;-9999
201606120630;64;-9999
201606120645;86;-9999
201606120700;109;-9999
201606120715;86;-9999
201606120730;95;-9999
201606120745;149;-9999
201606120800;224;-9999
201606120815;181;-9999
201606120830;244;-9999
201606120845;295;-9999
201606120900;363;-9999
201606120915;389;-9999
201606120930;462;-9999
201606120945;593;-9999
201606121000;477;-9999
201606121015;596;-9999
201606121030;494;-9999
201606121045;563;-9999
201606121100;567;-9999
201606121115;656;-9999
201606121130;683;-9999
201606121145;732;-9999
201606121200;703;-9999
201606121215;681;-9999
201606121230;602;-9999
201606121245;605;-9999
201606121300;634;-9999
201606121315;611;-9999
201606121330;515;-9999
201606121345;539;-9999
201607270745;117;407
201607270800;159;457
201607270815;189;502
201607270830;225;545
201607270845;332;586
201607270900;245;623
201607270915;246;660
201607270930;336;703
201607270945;423;732
201607271000;466;757
201607271015;412;787
201607271030;400;815
201607271045;426;844
201607271100;516;867
201607271115;461;887
201607271130;502;899
201607271145;475;913
201607271200;644;918
201607271215;396;925
201607271230;362;925
201607271245;381;924
201607271300;222;920
201607271315;348;911
201607271330;271;899
201607271345;257;877
201607271400;381;856
201607271415;335;834
201607271430;396;814
201607271445;350;787
201607271500;387;748
201607271515;388;711
201607271530;303;670
201607271545;219;613
201607271600;112;566
201607271615;159;521
201607271630;159;482
201607271645;119;433
201607271700;99;387
201607271715;76;331
201607271730;63;290
201607271745;52;246
201607271800;28;202
201607271815;18;152
201607271830;9;107
201607271845;3;71
201607271900;2;35
201607271915;1;13
201607271930;0;0
201607271945;0;0
201607272000;0;0
201607272015;0;0
201607272030;0;0
201607272045;0;0
201607272100;0;0
201607272115;0;0
201607272130;0;0
201607272145;0;0
201607272200;0;0
201607272215;0;0
201607272230;0;0
201607272245;0;0
201607272300;0;0
201607272315;0;0
201607272330;0;0
201607272345;0;0
201607280000;0;0
201607280015;0;0
201607280030;0;0
201607280045;0;0
201607280100;0;0
201607280115;0;0
201607280130;0;0
201607280145;0;0
201607280200;0;0
201607280215;0;0
201607280230;0;0
201607280245;0;0
201607280300;0;0
201607280315;0;0
201607280330;0;0
201607280345;0;0
201607280400;0;0
201607280415;0;0
201607280430;0;0
201607280445;0;0
201607280500;0;0
201607280515;3;8
201607280530;6;23
201607280545;16;54
201607280600;31;95
201607280615;37;131
201607280630;39;154
201607280645;54;204
201607280700;87;247
201607280715;92;288
201607280730;85;275
201607280745;108;326
201607280800;114;373
201607280815;156;444
201607280830;166;415
201607280845;259;497
201607280900;226;635
201607280915;205;660
201607280930;329;706
201607280945;411;738
201607281000;492;757
201607281015;422;799
201607281030;405;824
201607281045;415;847
201607281100;517;869
201607281115;469;887
201607281130;472;902
201607281145;472;909
201607281200;643;914
201607281215;372;920
201607281230;338;922
201607281245;358;919
201607281300;190;916
201607281315;301;902
201607281330;218;886
201607281345;259;868
201607281400;366;849
201607281415;335;828
201607281430;410;804
201607281445;384;776
201607281500;387;747
201607281515;444;717
201607281530;318;682
201607281545;250;643
201607281600;117;603
201607281615;193;564
201607281630;170;518
201607281645;140;473
201607281700;107;426
201607281715;81;376
201607281730;57;325
201607281745;50;275
201607281800;22;223
201607281815;14;175
201607281830;9;126
201607281845;3;81
201607281900;1;35
201607281915;1;11
201607281930;0;0
201607281945;0;0
201607282000;0;0
201607282015;0;0
201607282030;0;0
201607282045;0;0
201607282100;0;0
201607282115;0;0
201607282130;0;0
201607282145;0;0
201607282200;0;0
201607282215;0;0
201607282230;0;0
201607282245;0;0
201607282300;0;0
201607282315;0;0
201607282330;0;0
201607282345;0;0
201607290000;0;0
201607290015;0;0
201607290030;0;0
201607290045;0;0
201607290100;0;0
201607290115;0;0
201607290130;0;0
201607290145;0;0
201607290200;0;0
201607290215;0;0
201607290230;0;0
201607290245;0;0
201607290300;0;0
201607290315;0;0
201607290330;0;0
201607290345;0;0
201607290400;0;0
201607290415;0;0
201607290430;0;0
201607290445;0;0
201607290500;0;0
201607290515;2;3
201607290530;3;13
201607290545;6;43
201607290600;17;82
201607290615;24;123
201607290630;31;167
201607290645;47;212
201607290700;83;260
201607290715;104;306
201607290730;104;354
201607290745;117;411
201607290800;130;427
201607290815;174;474
201607290830;209;-9999
201607290845;296;563
201607290900;196;590
201607290915;228;653
201607290930;381;690
201607290945;429;689
201607291000;458;694
201607291015;422;769
201607291030;404;800
201607291045;438;833
201607291100;516;856
201607291115;486;864
201607291130;470;879
201607291145;474;879
201607291200;598;866
201607291215;358;862
201607291230;365;837
201607291245;340;-9999
201607291300;183;817
201607291315;307;-9999
201607291330;351;765
201607291345;328;754
201607291400;336;731
201607291415;330;716
201607291430;378;686
201607291445;380;669
201607291500;350;662
201607291515;426;669
201607291530;330;646
201607291545;254;623
201607291600;112;591
201607291615;193;567
201607291630;158;526
201607291645;140;476
201607291700;102;418
201607291715;68;361
201607291730;53;309
201607291745;49;261
201607291800;27;221
201607291815;18;181
201607291830;10;131
201607291845;3;88
201607291900;2;48
201607291915;1;16
201607291930;0;0
201607291945;0;0
201607292000;0;0
201607292015;0;0
201607292030;0;0
201607292045;0;0
201607292100;0;0
201607292115;0;0
201607292130;0;0
201607292145;0;0
201607292200;0;0
201607292215;0;0
201607292230;0;0
201607292245;0;0
201607292300;0;0
201607292315;0;0
201607292330;0;0
201607292345;0;0
201607300000;0;0
201607300015;0;0
201607300030;0;0
201607300045;0;0
201607300100;0;0
201607300115;0;0
201607300130;0;0
201607300145;0;0
201607300200;0;0
201607300215;0;0
201607300230;0;0
201607300245;0;0
201607300300;0;0
201607300315;0;0
201607300330;0;0
201607300345;0;0
201607300400;0;0
201607300415;0;0
201607300430;0;0
201607300445;0;0
201607300500;0;0
201607300515;0;0
201607300530;3;11
201607300545;5;35
201607300600;14;75
201607300615;22;118
201607300630;29;152
201607300645;46;179
201607300700;79;236
201607300715;109;291
201607300730;99;319
201607300745;112;372
201607300800;139;431
201607300815;182;486
201607300830;240;541
201607300845;328;585
201607300900;205;631
201607300915;235;674
201607300930;397;711
201607300945;472;746
201607301000;495;775
201607301015;436;802
201607301030;409;825
201607301045;460;850
201607301100;525;864
201607301115;497;876
201607301130;456;887
201607301145;466;900
201607301200;590;907

