TIMESTAMP;FLAG_TSEBPT;LE_TSEBPT;H_TSEBPT;NETRAD_TSEBPT;G_TSEBPT;T_S_TSEBPT;T_C_TSEBPT;T_AC_TSEBPT;LN_S_TSEBPT;LN_C_TSEBPT;LE_C_TSEBPT;H_C_TSEBPT;LE_S_TSEBPT;H_S_TSEBPT;R_S_TSEBPT;R_X_TSEBPT;R_A_TSEBPT;USTAR_TSEBPT;L_MO_TSEBPT;ITERATIONS_TSEBPT
201705111630;255;-9999;-9999;279.58088674106943;-9999;1e-06;-9999;298.7;-55.655376;-61.88273;-9999;-9999;0.0;-9999;260.8222;20.534872;22.093342;0.30826738;inf;0.0
201705111730;255;-9999;-9999;113.83277504464556;-9999;1e-06;-9999;298.27;-34.557236;-75.82819;-9999;-9999;0.0;-9999;174.75087;16.808517;14.802539;0.46010056;inf;0.0
201705111830;255;-9999;-9999;-38.50000723181377;-9999;1e-06;-9999;296.93;-21.9299;-81.72901;-9999;-9999;0.0;-9999;194.16763;17.717733;16.447266;0.4140905;inf;0.0
201705111930;255;-9999;-9999;-96.07093449707925;-9999;1e-06;-9999;294.59;-20.52516;-76.673355;-9999;-9999;0.0;-9999;187.90417;17.429623;15.91671;0.4278935;inf;0.0
201705120530;255;-9999;-9999;-27.250275145994344;-9999;1e-06;-9999;285.43;-10.416867;-25.802938;-9999;-9999;0.0;-9999;96.37913;12.273072;8.173114;0.8360904;inf;0.0
201705120630;255;-9999;-9999;57.520852541650726;-9999;1e-06;-9999;285.79;-16.769238;-29.90362;-9999;-9999;0.0;-9999;87.86563;11.718481;7.4511547;0.917101;inf;0.0
201705120730;255;-9999;-9999;101.30705290089199;-9999;1e-06;-9999;285.81;-25.202833;-41.81275;-9999;-9999;0.0;-9999;103.169044;12.698034;8.74891;0.78106433;inf;0.0
201705120830;255;-9999;-9999;294.60181554372446;-9999;1e-06;-9999;287.2;-35.27902;-20.684174;-9999;-9999;0.0;-9999;94.989876;12.184297;8.055303;0.84831846;inf;0.0
201705120930;255;-9999;-9999;323.6863969815046;-9999;1e-06;-9999;288.32;-36.633217;-15.022942;-9999;-9999;0.0;-9999;106.07522;12.875638;8.995358;0.7596653;inf;0.0
201705121030;255;-9999;-9999;342.516806390585;-9999;1e-06;-9999;289.32;-41.161644;-20.425695;-9999;-9999;0.0;-9999;112.408066;13.254414;9.532395;0.71686727;inf;0.0
201705121130;255;-9999;-9999;654.4930150706548;-9999;1e-06;-9999;290.74;-80.36729;-39.107903;-9999;-9999;0.0;-9999;98.35705;12.398369;8.340845;0.8192769;inf;0.0
201705121230;255;-9999;-9999;706.2965084640612;-9999;1e-06;-9999;292.06;-92.13352;-39.04835;-9999;-9999;0.0;-9999;101.77488;12.611946;8.630683;0.7917638;inf;0.0
201705121330;255;-9999;-9999;685.5960092197219;-9999;1e-06;-9999;292.89;-96.688194;-42.30865;-9999;-9999;0.0;-9999;107.8106;12.980533;9.142522;0.7474373;inf;0.0
201705121430;255;-9999;-9999;577.9935688181599;-9999;1e-06;-9999;293.37;-90.25332;-50.999474;-9999;-9999;0.0;-9999;111.22233;13.184321;9.431842;0.7245098;inf;0.0
