TIMESTAMP;FLAG_TSEBPT;LE_TSEBPT;H_TSEBPT;NETRAD_TSEBPT;G_TSEBPT;T_S_TSEBPT;T_C_TSEBPT;T_AC_TSEBPT;LN_S_TSEBPT;LN_C_TSEBPT;LE_C_TSEBPT;H_C_TSEBPT;LE_S_TSEBPT;H_S_TSEBPT;R_S_TSEBPT;R_X_TSEBPT;R_A_TSEBPT;USTAR_TSEBPT;L_MO_TSEBPT;ITERATIONS_TSEBPT
201805201330;3;338.7422;237.73721;597.1528916105314;20.673452;302.5713;302.15186;299.46155;-32.71476;-95.00343;335.28802;202.79784;3.454174;34.93938;105.41724;15.661102;13.521458;0.3523669;-14.288629531860352;4.0
201805201430;0;381.68936;132.44995;588.6635756480422;74.52427;306.86517;299.5175;299.1321;-64.40329;-63.772133;346.71863;29.018457;34.970726;103.431496;88.26237;15.678209;14.635872;0.3419328;-21.693767547607422;7.0
201805201530;3;259.13937;153.20941;438.4543332123103;26.10557;303.2398;300.8253;299.53702;-41.66712;-87.75837;257.0897;106.77731;2.0496826;46.43209;93.96675;14.149538;13.008444;0.4121205;-34.964900970458984;3.0
201805201630;3;49.445744;189.09824;236.7074905906486;-1.8364778;298.34747;301.9229;299.5721;-5.2470794;-120.44118;46.0972;195.85738;3.3485441;-6.7591457;213.69821;14.156777;12.799586;0.4129651;-31.615859985351562;3.0
201805201730;5;0.0;46.414093;50.4973641378578;4.0832734;297.2248;296.7781;296.36453;-20.580013;-83.45493;0.0;38.83087;0.0;7.583223;105.191376;12.625898;11.835375;0.5008864;-236.6497344970703;3.0
201805201830;5;0.0;-44.615345;-48.87035099152701;-4.255007;295.04016;292.79938;293.16873;-25.940895;-57.65984;0.0;-36.71319;0.0;-7.902156;89.62243;12.030099;11.327281;0.53997266;320.42938232421875;3.0
201805210530;5;0.0;-14.234661;-18.81837212754317;-4.58371;285.38962;283.78003;283.86414;-20.920036;-58.13883;0.0;-5.7220573;0.0;-8.512604;141.90532;18.16651;25.181513;0.21312775;77.65750122070312;3.0
201805210630;3;67.17743;67.79192;147.35556528336394;12.386208;288.76395;287.54495;287.02515;-23.189323;-71.92427;64.479645;47.48675;2.6977844;20.305172;105.01522;13.394044;13.276481;0.43172383;-96.5223159790039;3.0
201805210730;0;153.37183;77.87043;268.59092001880254;37.348667;292.83298;289.679;289.28296;-32.58814;-65.45315;127.9508;33.929634;25.42102;43.940796;98.412674;14.218493;14.281261;0.3864688;-56.75099182128906;6.0
201805210830;0;257.19604;126.66885;432.70332657781773;48.838413;297.02466;292.11237;291.45444;-43.669735;-61.700592;239.22165;53.94332;17.974388;72.72553;92.7864;14.775839;14.197038;0.36511973;-29.28128433227539;7.0
201805210930;3;233.79227;244.19655;490.93510958209913;12.946261;295.6469;296.8848;293.81793;-20.301622;-102.93021;227.61606;226.32971;6.176216;17.86684;123.59665;16.328285;14.104931;0.3190999;-10.68630313873291;4.0
201805211030;0;430.2272;168.29073;667.3934514284099;68.875496;302.95435;295.83682;294.76755;-59.92311;-61.538048;402.21698;68.38932;28.010223;99.901405;98.405594;18.774487;16.037416;0.25199735;-6.998540878295898;10.0
201805211130;0;455.66833;174.15364;716.1642136841579;86.34223;305.78033;297.2757;296.25757;-69.54097;-57.349533;410.52222;58.949905;45.14612;115.203735;98.743095;20.631153;16.308289;0.22139063;-4.5628461837768555;11.0
201805211230;3;344.12665;293.4495;638.4048575423141;0.8286559;298.4666;305.60785;298.57233;0.47265127;-152.53362;342.22275;293.81448;1.9039149;-0.36498266;344.34854;28.478403;13.910628;0.15315942;-0.9728655219078064;3.0
201805211330;3;338.09192;263.82935;612.2066817845767;10.285393;299.6317;305.88217;299.56564;-3.2488666;-146.9592;319.2694;263.5504;18.822517;0.2789262;280.34277;28.359785;14.467048;0.15246597;-1.0558604001998901;4.0
201805211430;0;378.24265;114.490326;559.7165253571306;66.98356;307.42328;299.91873;299.31314;-64.77597;-62.077183;340.05194;28.283003;38.190712;86.20732;110.8584;25.23193;18.661959;0.16282514;-2.63624906539917;11.0
201805211530;3;278.52353;137.77704;431.926319966709;15.62575;303.00806;302.29706;300.145;-35.293972;-93.38898;274.19052;113.09078;4.3329983;24.686253;136.38255;22.238998;18.469624;0.19551596;-3.9052631855010986;5.0
201805211630;3;96.12521;175.81766;271.191366097159;-0.7514931;299.09506;303.31995;300.54593;-2.2114987;-123.27421;92.911865;180.42664;3.2133512;-4.608981;369.87708;18.065317;16.279324;0.2657688;-8.767600059509277;3.0
201805211730;3;74.38923;38.906437;123.57100658934704;10.275336;300.02408;298.4593;298.17767;-28.174217;-77.96809;73.28094;20.93196;1.1082897;17.974478;120.89192;15.727351;17.711117;0.31573233;-61.188819885253906;4.0
201805211830;0;-29.549158;-2.8642116;-29.640326819825134;2.7730453;296.21802;296.01895;296.0801;-16.838205;-77.042984;-34.036545;-3.526766;4.4873867;0.6625546;246.2155;20.507257;37.143463;0.17595705;93.68264770507812;6.0
201805220530;5;0.0;-14.3569565;-17.490228087893065;-3.1332726;286.8961;285.46967;285.60144;-18.546158;-52.666748;0.0;-8.538021;0.0;-5.818935;154.9981;18.961023;29.560333;0.18340586;52.227745056152344;3.0
201805220630;3;63.024864;52.327957;122.87629064483409;7.5234747;289.73495;289.0324;288.45715;-18.941824;-66.21252;60.083237;41.297417;2.9416285;11.030539;141.49593;16.96219;19.492826;0.26734084;-29.081600189208984;4.0
201805220730;0;172.0578;76.54057;285.5580719966732;36.959717;294.889;291.36804;290.88007;-33.826492;-60.563663;146.04544;33.91344;26.012352;42.62713;114.08972;17.454638;18.544748;0.2590787;-17.086036682128906;8.0
201805220830;0;277.22943;111.09215;438.9194963348673;50.5979;299.089;294.093;293.45035;-43.90951;-59.355938;248.77132;45.582745;28.45813;65.5094;103.65257;16.977173;16.805489;0.2773411;-14.201984405517578;8.0
201805220930;3;358.24557;210.3126;591.2557382536967;22.697577;299.82428;299.07416;296.49588;-32.53249;-84.19624;350.13544;176.2701;8.110134;34.042507;116.9449;17.416885;15.217585;0.27934662;-7.787529945373535;4.0
201805221030;0;460.0526;142.25494;659.8671999486196;57.55964;305.3812;298.33963;297.44656;-59.122467;-56.972614;443.44852;51.962574;16.604103;90.29237;104.50402;20.438543;17.108562;0.21491764;-4.918120861053467;11.0
201805221130;0;481.705;132.32593;697.2838535873183;83.25297;307.78076;299.93546;299.24832;-65.046936;-53.810158;422.59753;36.820705;59.107445;95.505226;105.5364;22.04419;17.571596;0.19306315;-3.7336814403533936;11.0
201805221230;3;417.89972;250.18216;677.8862021668303;9.804295;303.6918;305.459;301.82214;-23.532713;-112.179436;415.8778;233.9961;2.021906;16.18607;135.7145;18.208181;14.669222;0.26553616;-5.681213855743408;4.0
201805221330;3;291.5872;282.5846;575.9463293192005;1.7745159;301.40866;308.32034;303.26608;4.2278714;-149.14551;284.0426;286.83368;7.5445986;-4.249069;511.57428;20.621395;14.727211;0.22628918;-3.222442388534546;4.0
201805221430;0;404.79303;91.944595;559.5622463908028;62.824593;308.88654;301.9917;301.6395;-60.054436;-58.19952;362.78516;17.27822;42.007874;74.666374;113.38432;23.811962;19.559885;0.16826607;-3.3881514072418213;11.0
201805221530;3;268.96774;137.05722;415.18436007593505;9.15936;303.19135;305.24857;302.69153;-17.521269;-110.92556;254.869;134.14574;14.098747;2.9114912;200.11609;22.178444;18.1808;0.19060238;-3.7522318363189697;4.0
201805221630;3;125.16694;118.30579;243.00485012739614;-0.46788353;301.06754;304.41437;302.3711;-6.7623563;-116.832504;122.74403;121.597626;2.4229076;-3.291834;461.64484;19.589245;18.73337;0.2223652;-7.296267032623291;4.0
201805221730;0;79.31439;15.652175;107.53670815452193;12.570144;301.2227;299.95288;299.90662;-24.84165;-83.245735;68.02654;3.5954711;11.2878475;12.056704;127.59095;15.043237;17.667543;0.3280312;-142.03463745117188;5.0
201805221830;0;-39.289772;-2.6713967;-40.28066383338486;1.6805044;297.35446;297.17276;297.21793;-17.518654;-83.42102;-41.486645;-3.595459;2.1968746;0.9240622;174.15018;14.818839;18.571033;0.33305436;573.3786010742188;5.0
201805230530;5;0.0;-9.1925335;-11.255029424224148;-2.0624948;286.50598;284.8347;284.9137;-20.653347;-57.80728;0.0;-5.3621864;0.0;-3.8303475;146.1239;18.175747;26.522387;0.20154631;98.76225280761719;3.0
201805230630;3;42.1531;84.50209;132.54167822398557;5.8864884;288.72565;288.7264;287.91376;-15.925846;-75.939384;39.456474;76.26666;2.6966238;8.235427;120.80293;13.042463;13.236959;0.42680836;-77.4713363647461;3.0
201805230730;0;170.61046;91.67196;299.3813989382488;37.09899;293.87524;290.32404;289.92245;-34.015156;-63.603626;154.6499;38.734386;15.960552;52.937572;90.92384;12.623852;12.386414;0.45514628;-79.39431762695312;6.0
201805230830;0;269.2328;129.02837;451.3261289935667;53.06497;298.02625;292.87646;292.3204;-44.291344;-60.107353;248.88858;50.82336;20.344223;78.205;88.26478;13.235736;12.8488865;0.41947785;-43.49263000488281;6.0
201805230930;3;329.51367;215.19545;574.8933335304495;30.184164;299.22354;297.33432;295.3181;-36.047417;-81.17955;320.17175;168.48106;9.341915;46.71439;100.46036;14.322137;13.29337;0.3721258;-18.531217575073242;4.0
201805231030;3;438.1529;181.03622;666.0633718864599;46.874256;303.4112;298.1912;296.89172;-59.145336;-57.597355;433.15225;98.98466;5.0006256;82.051575;94.93897;15.493294;14.760485;0.3256101;-13.568970680236816;5.0
201805231130;0;472.72345;153.44214;707.4508877142421;81.2853;306.54547;298.70273;298.06976;-64.23676;-55.208775;429.45355;45.753616;43.269882;107.68852;93.56048;16.444632;15.415184;0.2915116;-11.498201370239258;9.0
201805231230;3;453.20044;221.2461;704.6674555937669;30.2209;304.15582;303.22736;300.42075;-38.99543;-92.18565;434.69888;183.62314;18.501568;37.62296;117.3719;17.969303;15.32224;0.26292178;-5.970149040222168;5.0
201805231330;3;233.7351;314.82562;548.8885192073863;0.32775608;300.8746;306.7605;302.30856;0.93644595;-144.63504;228.12775;319.82428;5.6073556;-4.998666;337.7275;16.387842;13.643759;0.30739024;-7.436898231506348;3.0
201805231430;0;408.35327;101.83128;569.623463790153;59.438915;307.72412;301.18533;300.86957;-57.5113;-62.43155;378.0607;21.737297;30.292564;80.09399;100.46845;17.05177;17.056793;0.26874784;-12.7886323928833;8.0
201805231530;3;207.01198;198.08461;407.506593326803;2.4100118;301.47678;304.85995;302.2424;-8.679459;-122.322945;199.49548;201.12537;7.516491;-3.040755;295.08472;15.318349;14.454755;0.33084565;-14.456900596618652;3.0
201805231630;3;150.61108;112.94589;264.99104142113407;1.4340488;301.21793;302.40555;301.0424;-16.95014;-103.018265;149.27664;111.6171;1.3344483;1.3287854;154.89005;14.308083;14.650642;0.36283067;-33.10596466064453;3.0
201805231730;0;78.163284;17.554775;110.45258671530496;14.734523;300.52924;299.21066;299.16272;-24.649403;-83.04508;64.27537;4.0785804;13.8879175;13.476195;119.15048;13.799411;15.581173;0.37711838;-199.84686279296875;5.0
201805231830;0;-38.269745;-3.8440595;-40.49630832026831;1.6174916;297.2379;297.2479;297.2887;-15.9933605;-84.01356;-41.536797;-3.5809186;3.2670536;-0.2631408;228.02994;13.465873;15.763254;0.39181834;783.353759765625;4.0
201805240530;5;0.0;-8.949596;-10.500054114057548;-1.5504594;286.06424;284.14288;284.23428;-21.55384;-56.795246;0.0;-6.0701714;0.0;-2.8794246;146.45033;18.682644;28.193079;0.18202099;80.12372589111328;3.0
