TIMESTAMP;FLAG_TSEBPT;LE_TSEBPT;H_TSEBPT;NETRAD_TSEBPT;G_TSEBPT;T_S_TSEBPT;T_C_TSEBPT;T_AC_TSEBPT;LN_S_TSEBPT;LN_C_TSEBPT;LE_C_TSEBPT;H_C_TSEBPT;LE_S_TSEBPT;H_S_TSEBPT;R_S_TSEBPT;R_X_TSEBPT;R_A_TSEBPT;USTAR_TSEBPT;L_MO_TSEBPT;ITERATIONS_TSEBPT
201805191830;5;0.0;-55.6558;-61.06711173585359;-5.411311;296.80396;295.42126;295.92212;-26.274885;-80.54471;0.0;-45.606224;0.0;-10.049578;99.79309;13.004461;11.722752;0.52558196;234.41038513183594;3.0
201805200530;5;0.0;-25.407902;-31.1144343680308;-5.7065344;284.99142;283.14957;283.3627;-24.337648;-65.23158;0.0;-14.810051;0.0;-10.59785;130.50351;17.877651;22.741163;0.24835454;68.0343017578125;3.0
201805200630;3;32.109047;73.60806;112.73733496710611;7.020221;287.27698;286.9534;286.2161;-20.37832;-81.56956;30.45979;62.21977;1.6492586;11.388295;115.00343;14.612861;13.6757765;0.41222268;-80.67717742919922;3.0
201805200730;0;153.22314;86.10869;277.6971395905364;38.365314;292.14487;288.9476;288.51508;-35.117863;-72.81793;130.62773;37.454224;22.595413;48.654465;91.39849;14.1473;12.734395;0.43992558;-76.889892578125;6.0
201805200830;0;250.33466;120.16075;439.55190696644684;69.05648;296.14133;291.4107;290.8634;-44.715515;-69.13044;196.08328;46.16439;54.25138;73.99636;86.7937;14.42675;12.692919;0.4270083;-49.379878997802734;6.0
201805200930;0;286.578;134.48094;483.16190546324947;62.10296;297.8289;292.81726;292.22858;-46.052246;-64.754425;253.77887;51.94601;32.799133;82.534935;82.176704;13.723956;11.694558;0.46995285;-58.58430099487305;6.0
201805201030;0;385.29572;149.58263;619.9776124139521;85.099236;301.1572;295.02213;294.34473;-53.964928;-62.662346;322.922;53.914906;62.37372;95.667725;85.69468;15.120369;13.071006;0.39486307;-30.34377670288086;7.0
201805201130;0;447.81436;160.28418;712.1343945573224;104.03585;304.1201;296.79843;296.1225;-62.259586;-59.216064;364.79932;50.089775;83.01504;110.194405;86.828445;16.1432;13.827121;0.35336953;-19.99089241027832;8.0
201805201230;0;481.76337;151.64613;747.3243603049547;113.91485;306.20544;298.4356;297.8318;-65.75152;-56.734837;380.59552;41.257816;101.16783;110.38832;90.17483;17.398006;14.829767;0.31129512;-14.082955360412598;8.0
201805201330;0;389.42596;120.09967;582.5093727278804;72.98376;304.77463;298.58286;298.1365;-54.818275;-58.01257;341.10312;32.881245;48.32283;87.21843;90.189705;16.085037;14.371278;0.35154015;-25.475805282592773;7.0
201805201430;0;389.8935;114.57391;587.5220958639266;83.054726;305.72617;299.33087;298.95572;-58.304855;-65.926704;323.29077;26.932142;66.60271;87.64177;91.2065;16.444782;14.794715;0.3376908;-23.408353805541992;7.0
201805201530;0;284.22113;85.651054;427.5911999603909;57.719013;303.72708;299.01324;298.78024;-47.87654;-73.38024;243.57855;19.101173;40.64258;66.54988;87.60667;14.376373;12.93808;0.4274995;-63.78945541381836;6.0
201805201630;0;192.55734;51.05719;281.821317501675;38.20679;301.29785;298.324;298.15854;-35.88333;-74.56896;159.4691;13.189955;33.08824;37.867233;97.79232;14.799152;14.059307;0.40128574;-86.16889190673828;5.0
201805201730;3;21.483376;20.694752;48.21010475579905;6.031977;297.0575;296.23822;296.13464;-22.476004;-78.372444;21.307184;9.668699;0.17619228;11.0260515;99.25705;12.672047;11.140247;0.5399988;-616.398193359375;3.0
201805201830;5;0.0;-43.975563;-49.069773228410334;-5.0942144;294.45068;292.77713;293.1402;-23.080868;-60.068615;0.0;-34.514877;0.0;-9.460684;94.33208;12.582473;11.348957;0.53818035;319.9942321777344;3.0
201805210530;5;0.0;-16.181866;-20.738717684384838;-4.5568504;285.23544;283.71204;283.83032;-20.758272;-58.329224;0.0;-7.719143;0.0;-8.462723;143.94983;18.953775;25.659176;0.2109028;67.54937744140625;3.0
201805210630;3;56.36848;75.54402;139.29833637930759;7.385828;288.134;287.83368;287.10352;-18.667269;-74.522125;53.886963;64.309006;2.4815187;11.235019;112.542244;13.913036;13.03618;0.43593177;-90.68793487548828;3.0
201805210730;0;154.36922;73.7411;260.51288393775656;32.402588;292.34857;289.64975;289.2322;-30.383453;-66.65447;132.79329;35.140793;21.575928;38.600304;98.38224;14.478215;13.752986;0.40424982;-68.08830261230469;6.0
201805210830;0;258.5223;113.36566;434.4552306235712;62.56724;296.295;291.83862;291.2602;-40.98314;-61.484478;208.64732;47.044346;49.874992;66.32131;92.00911;14.901513;13.686471;0.38711813;-38.40617370605469;6.0
201805210930;0;314.23334;125.57855;504.76962870529223;64.9577;298.4797;293.36853;292.59656;-46.13085;-63.2695;265.29428;53.881886;48.93907;71.69667;99.112686;17.305332;15.741148;0.2995801;-15.837636947631836;8.0
201805211030;0;436.3225;151.49358;691.9366179777264;104.12052;302.17685;295.42322;294.5344;-57.29989;-59.738865;337.20035;57.249043;99.12216;94.24454;97.40858;18.648926;15.813962;0.2696848;-9.346342086791992;10.0
201805211130;0;462.42395;155.86203;723.8267894156769;105.54079;304.49588;296.90717;296.0265;-63.50393;-58.154762;369.4625;52.81919;92.96147;103.04285;98.20081;19.920498;16.147146;0.24514785;-6.775205135345459;10.0
201805211230;0;482.17987;134.83072;719.9475981160338;102.93703;305.83066;298.42456;297.0525;-63.3802;-60.10947;380.58063;45.261196;101.59925;89.56953;116.501495;36.03703;15.715503;0.11020955;-0.6851904392242432;9.0
201805211330;0;439.67865;122.42083;648.7000806925862;86.60062;306.15027;298.9445;298.0628;-62.2754;-60.41792;363.8214;37.448364;75.85725;84.972466;112.71868;27.883474;17.730093;0.1533589;-2.0286312103271484;10.0
201805211430;0;391.17767;95.68616;560.5182613314626;73.65445;305.87653;299.59607;298.8153;-56.989235;-65.3863;322.38416;27.692848;68.793526;67.99331;122.47311;33.249527;18.429243;0.11952778;-1.191972017288208;6.0
201805211530;0;301.68756;73.433914;431.0045405962155;55.88306;304.7798;299.73196;299.37558;-49.058132;-69.0482;252.58536;18.753273;49.1022;54.680637;116.19398;22.341331;20.261793;0.19505541;-6.732292652130127;10.0
201805211630;0;216.84953;47.68511;305.47866664666765;40.944027;302.62057;299.25464;299.03955;-37.541153;-70.879974;175.70157;12.794164;41.147964;34.890945;120.58456;19.751238;20.684671;0.22939622;-16.443843841552734;8.0
201805211730;0;83.92305;20.387058;115.82070473183128;11.510602;299.51703;298.07654;297.9897;-25.749899;-78.10402;76.756996;6.1762767;7.166053;14.210782;126.48008;16.552015;18.452612;0.30761504;-95.0782699584961;5.0
201805211830;0;-28.54382;-4.726388;-33.43651941550867;-0.16631155;295.4539;296.03928;296.09372;-12.883574;-80.49642;-29.894093;-3.0672495;1.3502738;-1.6591382;456.20694;21.005413;36.599674;0.18107307;75.50150299072266;6.0
201805220530;5;0.0;-16.275917;-20.25713564165178;-3.9812183;286.7541;285.5204;285.66107;-17.97488;-53.812157;0.0;-8.882225;0.0;-7.393692;157.8397;19.463121;29.41149;0.1892336;49.911827087402344;3.0
201805220630;3;60.06627;50.042633;116.33527150520396;6.22637;289.48743;288.92395;288.3629;-18.384657;-66.15953;58.36709;40.17855;1.6991787;9.86408;139.32556;17.020678;18.590536;0.2865773;-37.528926849365234;4.0
201805220730;0;175.89166;70.248474;280.3077168850481;34.16758;294.25485;291.3202;290.81332;-30.851658;-62.144733;148.34813;34.33794;27.543541;35.910538;116.302315;17.913778;18.369564;0.26573265;-19.7816104888916;8.0
201805220830;0;282.72766;96.83629;442.91531158463465;63.351376;298.27124;293.892;293.29443;-40.35902;-59.96493;221.40216;40.509224;61.32549;56.32707;106.43531;17.77025;17.097332;0.27437872;-15.3782320022583;8.0
201805220930;0;394.65872;120.778305;604.2064635193974;88.769424;301.95117;296.16553;295.49252;-49.703693;-55.69619;306.11856;44.460964;88.54017;76.317345;101.25792;18.11093;16.470137;0.2702149;-11.51344108581543;9.0
201805221030;0;455.0512;119.18781;666.9104444724125;92.67145;304.63196;298.20596;297.42914;-55.232407;-56.958115;361.21436;40.92054;93.83685;78.26727;109.388084;22.564379;17.842796;0.19636747;-4.326430320739746;11.0
201805221130;0;490.73932;121.53877;709.0801205610618;96.80204;306.63248;299.6007;298.96487;-59.616962;-54.215416;397.21616;35.286694;93.52316;86.252075;105.071915;21.29763;17.454796;0.21333347;-5.360520362854004;11.0
201805221230;0;494.5749;117.19527;706.7117478033969;94.94159;307.98178;300.7715;300.31973;-61.534756;-54.45246;407.93054;27.519506;86.64434;89.67576;100.4266;19.295383;16.946735;0.24561796;-8.376250267028809;10.0
201805221330;0;466.10458;105.23183;657.3176025679393;85.98123;308.34836;301.46445;301.1211;-59.81855;-56.06787;390.37415;21.28281;75.73043;83.94901;100.81502;18.892797;17.1492;0.2517678;-9.913131713867188;9.0
201805221430;0;412.81046;76.06212;559.8834147969897;71.01085;307.77185;301.88342;301.51437;-53.68499;-60.601162;341.16238;15.832878;71.64806;60.22924;121.34487;27.2263;20.182386;0.14755554;-2.609368324279785;11.0
201805221530;0;316.42682;55.808506;426.48078947025147;54.24545;305.9847;301.6741;301.48334;-44.009224;-69.1445;260.46542;11.028344;55.961384;44.780163;117.21874;20.170076;20.337734;0.21815878;-11.334739685058594;9.0
201805221630;0;194.44223;28.93256;255.22221965654757;31.847446;303.63187;301.18622;301.07065;-32.423264;-77.31469;157.55276;6.676764;36.889465;22.255796;134.15872;20.179474;22.992039;0.21021934;-18.521484375;8.0
201805221730;0;78.59946;6.8944306;96.71009111961098;11.216206;300.30923;299.8855;299.84326;-20.274004;-86.286896;61.468506;3.1952834;17.13095;3.6991472;147.22346;15.450096;17.503143;0.3372196;-260.0884704589844;5.0
201805221830;0;-37.818714;-6.274103;-44.870008787248636;-0.777192;296.7366;297.27988;297.32114;-14.0277195;-86.96799;-39.326202;-3.3232594;1.5074869;-2.9508436;233.4282;14.63961;16.686094;0.37126726;489.8397521972656;5.0
201805230530;5;0.0;-9.790886;-13.75253403157734;-3.9616494;286.21274;284.89062;284.92682;-19.45265;-59.693565;0.0;-2.4335365;0.0;-7.357349;148.11244;18.369345;24.863716;0.21731046;113.50682830810547;3.0
201805230630;3;50.45137;68.86062;125.0165362598444;5.70455;288.81665;288.46707;287.80005;-17.95343;-72.95902;50.31797;58.399857;0.13339901;10.460765;119.14502;13.9819;13.87048;0.40621588;-80.66051483154297;3.0
201805230730;0;170.91074;83.87985;290.6435328357662;35.852932;293.2863;290.22006;289.81342;-31.673374;-64.51407;150.42447;37.78211;20.486267;46.097748;91.78802;13.114402;12.250682;0.46072486;-89.04292297363281;6.0
201805230830;0;272.07373;116.24;455.00916052574235;66.69545;297.26584;292.57907;292.06454;-41.684147;-59.856148;219.13425;45.31649;52.93947;70.92351;88.787834;13.745643;12.754302;0.4243308;-49.20433807373047;6.0
201805230930;0;367.76932;134.4486;584.2246768168932;82.00673;300.8;295.0037;294.38882;-49.5493;-58.22887;300.42825;49.491447;67.34107;84.957146;90.74299;14.93969;13.852369;0.3667571;-26.770177841186523;7.0
201805231030;0;439.26883;139.6029;671.7265352329354;92.85477;303.7147;297.09363;296.46246;-55.816734;-56.982292;359.81985;46.607296;79.44897;92.99561;93.18046;16.181084;14.827847;0.32064465;-16.779390335083008;8.0
201805231130;0;482.11774;137.35385;717.9600663109893;98.48848;305.7738;298.61346;297.9962;-60.03021;-55.597565;395.01855;41.545837;87.09917;95.808014;96.50017;17.662422;15.804274;0.27829194;-10.894365310668945;9.0
201805231230;0;492.41196;126.18211;714.9058088319711;96.31167;307.13644;299.85373;299.2945;-61.598835;-55.985737;405.51178;34.217762;86.900185;91.96435;100.84633;19.328243;16.81887;0.24142136;-7.5506696701049805;10.0
201805231330;0;464.0008;112.91542;664.109736024277;87.193504;307.43726;300.64502;300.26413;-58.95431;-58.52648;389.01117;25.974262;74.98963;86.941154;97.134254;17.263151;16.09982;0.28564432;-13.786651611328125;8.0
201805231430;0;405.0304;90.25673;567.7946748787273;72.50753;306.7158;300.94876;300.6614;-52.619045;-63.05674;340.96274;19.667566;64.067665;70.589165;100.712456;17.15651;16.670752;0.2852145;-16.785192489624023;8.0
201805231530;0;313.26212;62.450813;430.4529700329018;54.74007;305.15433;300.9278;300.73752;-43.20188;-70.773636;260.57986;13.472926;52.682255;48.977886;105.7024;16.55456;17.033537;0.2985807;-27.002195358276367;7.0
201805231630;0;193.49646;34.64794;260.52126676256637;32.37686;302.71945;300.32523;300.21472;-31.832449;-78.46505;159.56673;8.449209;33.92973;26.198734;112.08437;15.330983;16.40132;0.3385896;-68.82437133789062;6.0
201805231730;0;79.84067;8.417568;99.32913565709504;11.070908;299.6142;299.1441;299.0945;-20.134811;-85.78745;63.69536;4.002619;16.145308;4.414949;138.3192;14.552188;15.991787;0.37016773;-306.8806457519531;5.0
201805231830;0;-36.338757;-7.5700054;-44.1985830212309;-0.28981972;296.5443;297.2894;297.32968;-12.419177;-87.04471;-39.97468;-3.3958423;3.6359262;-4.174163;222.32062;14.019246;15.660629;0.39472103;522.4230346679688;4.0
201805240530;5;0.0;-9.077402;-13.11627826280997;-4.0388756;285.62323;284.23325;284.25946;-19.452448;-59.45796;0.0;-1.5766335;0.0;-7.5007687;161.59363;20.645332;30.60953;0.15712573;57.221954345703125;3.0
201805240630;3;50.169716;67.80792;123.3714560093031;5.393819;288.2283;287.98135;287.21997;-17.281982;-73.843666;49.08833;58.87222;1.0813866;8.935706;139.18347;15.924967;17.07225;0.30928504;-36.15899658203125;3.0
201805240730;0;169.05353;86.81981;290.52203498209406;34.6487;292.8943;289.7205;289.27176;-31.832087;-64.2423;150.95131;40.574444;18.102211;46.24537;95.95891;13.548639;13.146548;0.42018962;-65.87456512451172;6.0
201805240830;0;271.76587;116.90451;454.7895531261528;66.11918;296.78104;292.1034;291.5383;-41.464935;-61.69208;217.5785;48.29912;54.18737;68.60539;93.00886;14.240636;13.620291;0.38607013;-37.018253326416016;7.0
201805240930;0;365.09125;138.04369;584.2800620166922;81.14515;300.19147;294.4218;293.75946;-49.124237;-60.09811;298.76013;53.676643;66.33111;84.36704;92.19121;14.921648;14.011031;0.3575774;-24.391929626464844;7.0
201805241030;0;430.98834;148.64212;670.4446845210557;90.814224;302.6331;296.10916;295.43915;-54.39176;-57.381725;357.66763;53.30786;73.32072;95.33427;90.75343;15.116552;13.990498;0.35102502;-21.07110023498535;7.0
201805241130;0;474.70404;144.21927;714.7082338901247;95.78493;304.61646;297.66626;296.99838;-57.766663;-55.934372;392.85266;48.18432;81.851364;96.03494;94.8804;16.577784;15.16388;0.3007989;-13.322772026062012;9.0
201805241230;0;491.1421;126.770546;712.2584095065138;94.34573;305.95795;299.0518;298.39163;-58.428402;-57.618214;402.7173;39.981865;88.42482;86.78868;103.72285;19.64424;17.002626;0.23032139;-6.562736988067627;11.0
201805241330;0;461.9463;114.78113;661.5870327964299;84.85962;306.3517;299.8007;299.33194;-56.279385;-57.74426;387.52667;31.604298;74.4196;83.176834;99.98618;17.573128;16.431217;0.27068046;-11.645279884338379;9.0
201805241430;0;364.0977;85.16065;507.9156333722385;58.65727;304.72723;299.73074;299.40607;-45.958923;-61.193844;316.7934;23.530027;47.304295;61.630627;102.06032;16.309824;16.324543;0.30134594;-21.324344635009766;7.0
201805241530;0;199.5745;36.752193;262.02292619699057;25.696218;301.0434;298.7941;298.5983;-25.975292;-56.555893;175.02692;13.578227;24.547585;23.173965;124.790695;17.0535;19.25373;0.27017683;-33.41100311279297;7.0
201805241630;0;156.5129;27.17469;206.26719034285907;22.579601;299.93228;298.33417;298.19662;-23.41467;-66.26427;131.21123;10.5428095;25.301662;16.631882;123.45663;15.433913;17.26715;0.32296538;-75.83955383300781;6.0
201805241730;0;51.94607;13.747522;72.81919481766798;7.125601;297.33878;296.58267;296.5335;-17.769833;-66.45145;47.619766;4.840569;4.3263063;8.906953;107.45799;12.0769005;11.54327;0.519123;-695.769287109375;5.0
201805241830;5;0.0;-9.364384;-10.895352284067982;-1.5309682;294.67026;293.72778;293.78787;-16.139624;-52.788788;0.0;-6.5211563;0.0;-2.843227;94.90422;11.049567;9.81125;0.6169449;2221.599853515625;3.0
201805250530;5;0.0;-11.025912;-13.262953383107678;-2.237041;287.18295;286.136;286.23746;-9.049695;-15.1727295;0.0;-6.8714066;0.0;-4.1545057;162.2034;18.250912;27.530066;0.20731685;86.76097106933594;3.0
201805250630;5;0.0;5.114368;5.2186028958139765;0.10423553;287.41187;286.83804;286.76068;-7.153949;-19.207659;0.0;4.920788;0.0;0.19358027;183.60901;19.428516;27.986454;0.19637753;-136.149658203125;3.0
201805250730;3;22.98835;17.723244;43.90649138020146;3.1948936;287.9479;287.42566;287.25296;-7.5933743;-20.276014;22.348934;12.429286;0.6394162;5.293957;162.12122;17.106634;21.762314;0.25709194;-77.03395080566406;4.0
201805250830;0;43.144966;20.81461;68.89669854478183;4.9371266;288.6505;287.83145;287.66245;-9.310657;-22.933245;42.19926;12.591365;0.9457054;8.223244;148.24579;16.559713;20.297903;0.2742263;-76.0906753540039;6.0
201805250930;0;57.166935;28.371193;92.38128669910435;6.843158;289.62436;288.46185;288.24988;-10.777135;-28.297224;56.681282;16.148125;0.48565292;12.223069;138.5319;16.317663;19.19606;0.28303072;-62.266841888427734;5.0
201805251030;0;88.91479;36.68891;135.3518910942812;9.748199;290.34802;289.1408;288.82825;-12.647875;-27.893642;84.43973;23.06017;4.4750576;13.628742;137.2018;16.676092;19.391495;0.2740957;-42.17725372314453;7.0
201805251130;0;341.24484;121.24364;515.851945917854;53.363457;296.01923;292.32843;291.38385;-30.456392;-37.92397;294.45795;68.92697;46.786903;52.316666;108.432724;16.771816;16.087774;0.28600323;-14.143917083740234;9.0
201805251230;0;348.97607;117.79358;520.5401956291665;53.77055;297.7053;293.58258;292.54642;-34.278294;-41.764854;303.3387;63.571354;45.637367;54.22222;115.96831;19.866737;17.760883;0.22014666;-6.572994709014893;11.0
201805251330;0;360.92065;125.03311;545.3177832472484;59.364017;299.3252;294.42578;293.56924;-40.948483;-48.846275;316.59555;59.11076;44.32512;65.92235;106.00453;17.591997;16.499424;0.26561072;-10.91230583190918;9.0
201805251430;0;357.51935;111.54948;530.1262264414532;61.057392;300.30237;295.39145;294.50525;-41.96757;-52.223755;304.80356;50.87296;52.715786;60.676517;115.52358;21.063236;18.26751;0.20191017;-5.263509273529053;11.0
201805251530;0;192.89902;62.116653;281.51291824060377;26.497257;297.00525;294.11838;293.63446;-27.704777;-48.745235;175.68431;30.122162;17.2147;31.994493;127.406395;19.426842;20.528843;0.21644883;-11.707267761230469;9.0
201805251630;0;66.16909;26.371775;100.86801466903194;8.327151;294.493;292.90573;292.73035;-16.086962;-44.17284;65.40968;11.666471;0.75940514;14.705304;145.08871;18.52335;22.684256;0.22350466;-32.17304611206055;5.0
201805251730;5;0.0;-3.8994396;-4.165987687171935;-0.26654747;292.5077;291.58044;291.62628;-15.5499525;-51.69073;0.0;-3.4044228;0.0;-0.49501678;149.53421;16.328783;21.480894;0.2727887;483.4391784667969;3.0
201805251830;5;0.0;-37.112057;-42.124957571321374;-5.0129;291.7046;289.9767;290.38675;-17.576534;-38.122936;0.0;-27.802385;0.0;-9.309671;149.62411;17.92448;31.509947;0.19508857;24.149227142333984;3.0
201805260530;5;0.0;-8.88574;-11.913031445270065;-3.0272923;284.26685;283.4703;283.5254;-16.529078;-64.98933;0.0;-3.263626;0.0;-5.622114;191.9737;21.046041;36.42582;0.14239468;43.28868865966797;3.0
201805260630;3;65.656784;54.10795;124.76031224274618;4.995572;287.80902;287.57297;287.04614;-17.382845;-78.34532;63.570442;46.9168;2.0863452;7.1911464;131.07626;13.847641;14.731082;0.38294253;-83.67279052734375;3.0
201805260730;0;171.29764;83.77484;290.66716363606736;35.594692;292.2941;289.45602;289.05643;-30.399086;-71.30808;148.61958;40.34847;22.678062;43.42637;91.51029;12.156743;11.522504;0.49451235;-110.79096984863281;5.0
201805260830;0;271.30295;107.20754;441.5844406221188;63.07397;296.02585;291.86646;291.29987;-38.47844;-67.33807;213.03708;48.336033;58.265865;58.87151;97.9259;14.299015;14.221747;0.36673334;-34.22365188598633;7.0
201805260930;0;367.9471;142.3092;596.0836397847427;85.82732;299.2741;293.5942;292.91748;-48.04475;-62.75398;292.9458;57.91693;75.00131;84.39227;91.453514;14.186726;13.5444145;0.37569776;-27.593708038330078;7.0
201805261030;0;343.42484;118.284584;519.7371992781095;58.027763;299.05453;294.38412;293.70856;-41.322166;-60.81671;300.39713;53.546455;43.027718;64.73813;99.91188;15.264119;15.021685;0.3282631;-21.696868896484375;7.0
201805261130;0;448.37982;143.16293;677.2373107720248;85.694565;302.0445;295.96616;295.21027;-50.31796;-55.552525;374.5967;57.79899;73.78311;85.36394;96.431816;15.752385;14.8938675;0.31454438;-15.534534454345703;8.0
201805261230;0;439.1814;134.15521;653.22630800502;79.88971;303.17313;296.91608;296.18463;-52.649265;-59.565056;373.94855;51.021454;65.23285;83.13376;100.87406;17.202494;16.052729;0.2719802;-10.61395263671875;9.0
201805261330;0;416.45392;127.09227;617.233919828343;73.687706;303.71237;297.51865;296.94223;-51.815002;-55.94892;363.13635;43.561245;53.317574;83.53103;96.89519;15.818055;15.259709;0.31045386;-16.63556671142578;8.0
201805261430;0;282.87125;84.96341;409.56834106579026;41.733704;301.25793;296.99783;296.62283;-39.8646;-63.525845;260.14166;30.18753;22.729576;54.77588;101.03463;14.83151;15.217118;0.34121358;-32.91209411621094;7.0
201805261530;0;305.02063;89.289154;449.7714591939588;55.461647;302.0984;297.55728;297.24237;-41.470364;-61.02284;263.73114;27.578453;41.289505;61.7107;93.69269;13.595746;13.499499;0.40075135;-50.42180252075195;6.0
201805261630;0;126.9554;37.78329;182.3439848419266;17.605305;298.1841;296.18365;296.0335;-24.250153;-60.76093;118.43831;13.6048155;8.517092;24.178476;106.1043;13.164836;13.686007;0.4204014;-138.05389404296875;5.0
201805261730;0;62.25987;17.137363;87.86870713185715;8.47148;296.49133;295.57605;295.5047;-20.805809;-80.67878;56.863728;6.800753;5.39614;10.336611;113.95447;12.525322;12.866198;0.46138498;-395.9459228515625;5.0
201805261830;5;0.0;-33.981445;-37.001312601750655;-3.019867;294.6938;293.69946;294.01752;-20.539669;-78.254486;0.0;-28.37312;0.0;-5.608325;130.35703;13.423119;15.8085985;0.39032376;159.49363708496094;3.0
201805270530;5;0.0;-3.1372747;-5.106189208186734;-1.9689158;285.5239;285.18338;285.1751;-13.555865;-63.51517;0.0;0.5192833;0.0;-3.656558;216.19012;19.686722;32.02894;0.17470069;171.68283081054688;3.0
201805270630;0;94.19116;31.445728;130.17356847125336;4.5366817;289.86298;289.31802;288.98535;-16.932737;-75.09146;92.6327;24.578926;1.5584645;6.8668017;156.40242;16.562098;20.05652;0.26527992;-42.8880500793457;6.0
201805270730;0;191.74876;63.621223;290.6963601120316;35.326378;294.57324;292.1401;291.77032;-28.404388;-73.13425;157.5843;32.17955;34.16446;31.441675;108.11902;13.936363;14.684794;0.371741;-58.13889694213867;6.0
201805270830;0;297.1152;90.084274;455.66233781228095;68.462875;298.44287;294.43503;294.00317;-38.338448;-69.71845;223.41805;36.636097;73.69716;53.448177;100.07654;14.201603;14.485974;0.362325;-37.317962646484375;6.0
201805270930;0;394.37982;110.920334;589.4371062950032;84.136986;301.69623;296.46246;295.94724;-46.54123;-66.7309;308.00937;41.03639;86.37045;69.88394;98.54154;15.03939;14.981262;0.32994804;-22.504756927490234;7.0
201805271030;0;465.0347;121.49479;682.4882413501759;95.95875;304.14288;297.9661;297.40173;-53.028976;-63.866203;367.20227;41.11812;97.832436;80.37667;100.014595;16.367634;15.819603;0.28793725;-13.420239448547363;9.0
201805271130;0;505.2708;121.65573;727.1341307711652;100.20762;305.82483;299.1163;298.5133;-57.068058;-62.937233;402.25378;38.572872;103.01703;83.082855;104.53133;18.568468;16.923332;0.23733278;-7.353487014770508;10.0
201805271230;0;509.2604;120.017975;727.085603020847;97.80721;306.89856;299.8922;299.34766;-59.187096;-61.01057;413.35358;34.282845;95.90684;85.73513;104.255104;18.801926;17.03968;0.23287798;-6.995489120483398;10.0
201805271330;0;481.23822;105.883514;675.0173547457059;87.89561;307.55536;300.83157;300.4242;-57.981327;-63.043877;397.9677;25.919308;83.2705;79.96421;105.071434;18.51588;17.405329;0.23600297;-8.097911834716797;10.0
