TIMESTAMP;ET;T_CEC;T_REA;T_FVS
20180226;1.5852239893194033;1.324808424602515;1.3596525877613428;-9999
20180227;1.4291761040308666;1.3258204612070754;1.322013101076572;1.2349807075129513
20180228;0.7731531414690073;0.6396919783050506;0.7445102899528999;-9999
20180301;-9999;-9999;-9999;-9999
20180302;-9999;-9999;-9999;-9999
20180303;-9999;-9999;-9999;-9999
20180304;1.3862164254873932;1.3262811073259806;1.3948358780594672;-9999
20180305;1.4602388493745202;1.4100501486639747;1.452948541628198;1.0810926374144387
20180306;1.5671686194695666;1.469498916240045;1.5099416634377847;1.3088194397614799
20180307;1.5559548230747666;1.285669998187796;1.3276772117562952;1.3116569871175419
20180308;1.3346660363525567;1.2859141209932627;1.2925915422641583;-9999
20180309;1.1361412110589033;1.1094759030319699;1.1053594939746532;-9999
20180310;0.9533634246701087;0.8800497118133125;0.8936261023391828;0.6952937267234491
20180311;1.7097611141728866;1.602847278405794;1.6145093363254137;1.2686808228404118
20180312;1.3017749719889833;1.005558726771775;0.9394354284805126;-9999
20180313;-9999;-9999;-9999;-9999
20180314;1.1897580797878367;0.9756897565006275;1.118584869546279;-9999
20180315;-9999;-9999;-9999;-9999
20180316;-9999;-9999;-9999;-9999
20180317;1.3824483573646036;1.1458959311604069;1.1871422716411892;0.8613939867438577
20180318;1.357641645377117;1.3162302294447998;1.3106721804344614;0.8620347814080145
20180319;1.43682444585803;1.3652209872379737;1.3553616886374051;1.1572305776024683
20180320;-9999;-9999;-9999;-9999
20180321;-9999;-9999;-9999;-9999
20180322;2.4436581186696866;1.8805458812911415;1.888104363512174;-9999
20180323;1.7849740513990235;1.2099210773128644;-9999;-9999
20180324;1.4018272539302565;1.2465116944748467;1.239883437571508;-9999
20180325;2.1134824457835903;1.9751288251718222;1.9543031916849396;-9999
20180326;2.200344602114353;1.987555013895566;1.976425797759473;1.633930882104856
20180327;2.4064224894051;2.163615330214522;2.150077831163098;1.9010715455540719
20180328;2.5913714058577066;2.4023054509753803;2.4152218404067796;-9999
20180329;2.6997404215695333;2.402116837292193;2.38318954659143;-9999
20180330;2.5519751661890866;2.2262883221470298;2.1873353923165633;2.035481862019631
20180331;2.51830367702002;2.18254654696816;2.308124806789891;1.9411026779945098
20180401;2.839783495449053;2.495603297884881;2.4763079689883476;-9999
20180402;2.6977831530675864;2.4231080776642395;2.405229415482209;2.0965284613409523
20180403;2.2884808540457735;2.158307066018174;2.145249725926219;1.9446250257167073
20180404;1.6953180971824766;1.5723727166614898;1.553227666533545;1.3373587497921922
20180405;0.961720522027405;0.28902049276630615;-9999;0.5206467323701622
20180406;-9999;-9999;-9999;-9999
20180407;2.0873841324958833;1.7918274396733254;1.7699359473595169;-9999
20180408;2.790634881006753;2.5656265470790944;2.5690681268924167;1.9607333861807201
20180409;2.47977828904752;2.2942042545417043;2.2772652910478355;1.7324211775632208
20180410;1.17514082088662;0.878835221619944;0.889244950190801;0.8369016807009702
20180411;1.7942487354735268;0.9712018561049229;0.9719672694504742;-9999
20180412;1.9929664037119033;1.5635038643493548;1.7225858285758837;-9999
20180413;2.61240747534591;2.379507997367109;2.3739852019750236;-9999
20180414;2.706618538320297;2.4327245210152006;2.44288027958761;1.980540700028522
20180415;-9999;-9999;-9999;-9999
20180416;-9999;-9999;-9999;-9999
20180417;2.3780422377959662;2.256816810532696;2.2493922036030023;-9999
20180418;1.8308478230495133;1.6654657859458384;1.6865256835300737;1.3608362457582588
20180419;2.5218514384379267;2.2779637505639028;2.294281818907764;1.8226978103536031
20180420;2.9572832518028433;2.604106562271898;2.6047893151066983;2.299439371602046
20180421;3.0308017863538;2.6378075692055662;2.6448298786048334;2.334422510489052
20180422;2.7575057451302367;2.4715539992283806;2.4425678722191124;2.31836256490037
20180423;2.9499057658316734;2.6725575629139984;2.6760806734583817;2.269174435200485
20180424;1.9255173165344768;1.7926137401463969;1.7744510063759413;1.5532870913185957
20180425;2.1963137719962305;2.100415982097244;2.1189398476854224;-9999
20180426;1.5774859115581534;1.4199439484910872;1.420755080602091;-9999
20180427;1.3172229462982468;1.0675032566942824;1.0671993417236856;-9999
20180428;1.0905186980251067;0.7555604040559839;0.7814403557537032;-9999
20180429;1.1918943903145935;0.9308530476228672;0.9830733058404576;-9999
20180430;1.5373129041179265;1.3077427328029934;1.316652131392048;-9999
20180501;1.6029198929116533;1.3729173085860675;1.3623178625982784;1.3986722752339196
20180502;1.63172450400042;1.4566395641724719;1.4675034352972602;-9999
20180503;1.3158202096168365;1.1354088074385609;1.1486903012235128;-9999
20180504;1.9168713358941234;1.6877940895573498;1.6756736434600343;1.42406079032415
20180505;1.5156103005475867;1.236054917967715;1.2122215511124599;1.288821428865866
20180506;1.7272825272771168;1.4387388749993417;1.4339812273520602;-9999
20180507;2.47736555568628;2.0544771488226514;2.047831669971266;1.935764113794566
20180508;2.377829261032107;1.8674179828864768;1.9392264303660678;1.9603551911773756
20180509;1.9902881098232201;1.7400555860958473;1.733635073901214;-9999
20180510;2.081796932385613;1.8447762567367194;1.8374387856231165;-9999
20180511;2.3480912344505662;2.0604049559982984;2.063059506544038;1.8217915166681466
20180512;2.2909991458004533;1.9142802690247165;1.8696680716090344;-9999
20180513;1.03244193345684;0.8744251854803468;0.8714582489731533;-9999
20180514;1.3376652431733467;1.1901807819613013;1.1983931314854568;1.178125416062216
20180515;1.2972040296135068;1.0848633265187506;1.0842921687182157;1.0767786819865162
20180516;0.7838198266639188;0.6099098683197673;0.6110390956462206;-9999
20180517;1.5838015159533032;1.4600207915962025;1.460059107367933;1.481248998933806
20180518;1.95145850971896;1.7879790010440773;1.7839953736780607;-9999
20180519;2.07426270909582;1.912851267693246;1.8998705316912143;1.8019990444813494
20180520;1.77341957677653;1.6371432706568245;1.6355583341222169;-9999
20180521;2.21319610738913;2.1107958522520645;2.1072508292387;1.9056636591450555
20180522;1.7307084242410766;1.6409709680875926;1.6468068095187895;-9999
20180523;0.863166257384303;0.7332458810845773;0.730267247617674;0.7632568255368052
20180524;1.32668956581345;1.2102564950464403;1.2081052619800903;-9999
20180525;-9999;-9999;-9999;-9999
20180526;2.8281248285616365;2.3562882065095576;2.375987912886283;-9999
20180527;2.738563912780553;2.528369155033327;2.556487200535357;2.2605231974040985
20180528;3.2845163321438604;2.9842829739882646;2.9387263922651528;2.430218516859582
20180529;3.39286801923892;2.9921529648176035;2.9773250174846084;2.897274233617856
20180530;2.0343321407707564;1.8375231126221876;1.8289360913417982;1.842878142385108
20180531;1.8781176392544865;1.695479673551379;1.687447160880636;-9999
20180601;2.407609812248497;2.2579535999512905;2.2617506571496766;2.210360862463696
20180602;3.36452808500604;3.1992521659089674;3.2674858557057957;2.7487009540353933
20180603;3.5753715537357103;3.244706638576221;3.1938136428160857;3.0121739659184943
20180604;3.14990245096077;2.9133950492541083;2.9155629267081205;-9999
20180605;2.663114400732397;2.512846321474562;2.5081062695660306;-9999
20180606;2.845629261325333;2.733945846234759;2.7362193522201967;2.4271686473127403
20180607;2.946980836403547;2.813361582139679;2.8106872409155286;2.642223292266628
20180608;3.322737535346017;3.0891152486628712;3.073628441128857;-9999
20180609;2.1323761642841164;1.9845529740727939;1.9786020061787577;2.019086580509367
20180610;2.7187392909961665;2.5392764668256915;2.530893615012126;-9999
20180611;3.4421296533488235;3.207338088907584;3.186079236584053;-9999
20180612;4.1437373985468735;3.8955827957609217;3.9020289494944196;3.530347739886123
20180613;4.063416485524787;3.8437659498346726;3.8479526830123456;-9999
20180614;3.0150275735863867;2.8629582096357473;2.86334226567237;-9999
20180615;2.96056304173231;2.8189210730963046;2.838180004798532;-9999
20180616;2.23834467525095;2.183217504915216;2.1881656735698947;-9999
20180617;2.182661981135613;2.094435667315009;2.0963446042375553;-9999
20180618;2.5044081223283965;2.452779098250072;2.4515422102968274;2.3668180872948454
20180619;3.0876766984293305;3.023875780825814;3.0253278960618837;-9999
20180620;2.8575633624914034;2.8070537153015045;2.8242104438631435;-9999
20180621;3.6749824106837337;3.528354414256816;3.524946893404529;-9999
20180622;4.507699335216407;4.037941776537398;4.162316934812926;3.8118809866577408
20180623;4.4850440474305;4.214728914090287;4.241459990136801;3.7332951854419307
20180624;2.46313147791718;2.421346095008562;2.4211309129561234;-9999
20180625;2.7757872010956866;2.688209178986055;2.6891977966817766;-9999
20180626;3.30553070844849;3.19862824554243;3.20429310142118;2.9882957744383782
20180627;2.580413725751253;2.5431523697514065;2.5421434156020655;-9999
20180628;3.837267226681283;3.620022767734756;3.6292923562430786;-9999
20180629;4.407420568883619;4.124655865081241;4.132117267724094;-9999
20180630;4.084668538499543;3.694301478929761;3.8774289168630323;3.2730418061325897
20180701;2.6046947868810197;2.5488619225329283;2.5468752444522074;-9999
20180702;2.72404372801832;2.6265048546843306;2.6345977111324874;-9999
20180703;2.47524789105026;2.3826760693670828;2.3966109672766165;2.2574624929365563
20180704;1.5282766743868266;1.4540108720103109;1.4540891908434472;-9999
20180705;2.816634638150743;2.73802597392208;2.7376872455265278;2.4896555911618847
20180706;2.864389046056894;2.618603963161272;2.613157750473786;-9999
20180707;4.06487707230355;3.782072362889872;3.7649042412774123;-9999
20180708;3.5667886731745333;3.356662254989007;3.351729656270805;3.0977963932870227
20180709;3.904134741076293;3.5688033110479846;3.575839241226627;3.58459258936114
20180710;3.786604701583117;3.5778562071792033;3.580859120084427;-9999
20180711;2.934166742138173;2.8071596197890276;2.8025103740125266;2.633170597922164
20180712;2.922129729205704;2.771900985260779;2.768318173957569;2.61481932807456
20180713;2.7431336755875066;2.5146702661051132;2.5821116739333516;2.3230436534679697
20180714;2.8069262741305665;2.70929462860417;2.716098654749294;-9999
20180715;2.317158605479323;2.2029088712051332;2.21591682779533;-9999
20180716;2.7260568550752264;2.6693115485924572;2.686952231964643;2.3506449094799358
20180717;2.789584647961023;2.6844785865992264;2.6829389619770923;2.550492518074698
20180718;2.87406790564588;2.7791016448395154;2.78437860492545;-9999
20180719;2.5308082404622767;2.4473237767080835;2.473479920328991;-9999
20180720;2.4976555443041466;2.387695512809972;2.3914150456845156;2.233344880640237
20180721;2.5070645125461968;2.4333353643619784;2.429294125774838;-9999
20180722;2.3417823891302567;2.254758821004314;2.256668438707893;-9999
20180723;2.2270962838632236;2.1395353423350003;2.1504495147644267;-9999
20180724;2.1565761741647336;2.0702294406195794;2.090194909834429;2.049803557003245
20180725;2.269545520311413;2.1252563411251026;2.1358140586577603;2.063104339719239
20180726;2.0826522247918167;1.9975409129616224;2.00083207811691;-9999
20180727;1.9535633880619232;1.9204626177562596;1.9294747432892956;1.939660155285732
20180728;2.3081947552285866;2.242856780533819;2.245533825685771;-9999
20180729;2.323885615861797;2.225296115757706;2.2231978403423587;-9999
20180730;3.1278580781981895;2.9570956109188593;2.951574269035138;-9999
20180731;2.8237314742348634;2.6785522490045657;2.67205325730279;-9999
20180801;2.6499380318554966;2.5043972044412177;2.5014026409808086;2.421731854452213
20180802;2.3946143777982765;2.275688714657733;2.2525991446028164;2.056828635868359
20180803;2.7684600534755366;2.5156292859077936;2.497451976107881;2.4159075361924724
20180804;3.2604197905106638;2.991966438846816;2.9885160854123796;2.963939881957762
20180805;2.4838514727254335;2.2654417021101536;2.254544926936111;2.2296319235803472
20180806;2.6895403739572337;2.4067571196092254;2.409541702517794;2.3804759167136305
20180807;1.9907662052170234;1.8867799663789107;1.887636899758367;-9999
20180808;2.146394736023337;2.082610566403377;2.0804500773949686;1.9707784789627363
20180809;2.2829165117026133;2.2359458817344637;2.2647510664044774;1.912024136006145
20180810;3.0964322160975306;2.762141391496702;2.768308843826383;2.677558833149257
20180811;3.128539932031353;2.9679842298320187;2.9552504664230987;2.5808854082911155
20180812;2.2206329818497803;2.146725858550424;2.1418793997319456;2.010417079750865
20180813;2.0716023117039537;2.0371600125842177;2.0433545897182053;-9999
20180814;1.8835062945060368;1.840838237367956;1.8423151263191258;1.667384091074047
20180815;1.8724568955726533;1.8468097293529477;1.8470333260549714;1.7730224624413886
20180816;2.3198281924077704;2.250374384142041;2.2451344620885108;2.105304885589893
20180817;2.5017275391236438;2.4337711514587754;2.4446052759822368;1.9818601017636306
20180818;2.72648122459428;2.666767751076229;2.6906595767885344;2.435973906956139
20180819;2.110505534062957;2.049051826373168;2.0737218191574884;-9999
20180820;1.7640185362158967;1.7239595342236174;1.7186211834826075;1.7950475476436851
20180821;1.1033612815142533;1.0758550080726728;1.0836240159712343;1.0609932247732372
20180822;1.6390921741153799;1.580330361428323;1.578353065299284;1.7165503836182132
20180823;1.3240359520645266;1.2679914230417852;1.264127806627233;-9999
20180824;1.2706172146672368;1.2110660741331831;1.2122037781045936;-9999
20180825;1.5577807844606868;1.523895721100069;1.5202796740687268;-9999
20180826;1.1801108947522632;1.151218867318234;1.1692821763655226;-9999
20180827;1.2206155414729134;1.186627983848293;1.1982879164735978;-9999
20180828;1.0487030760791534;0.986565126731607;0.9953354228591811;-9999
20180829;1.9124498154205867;1.8880634628054167;1.8920292983106213;-9999
20180830;1.8828094866918235;1.8171536750381794;1.8248846335217936;1.8090869085053933
20180831;2.32356846894859;2.1641780865765208;2.126114057842115;2.128332366773549
20180901;2.077139498234143;2.039229379542586;2.049208566884917;-9999
20180902;1.816827899221887;1.7724752276923825;1.785007809655054;1.7225126335357501
20180903;1.3371392506479134;1.2948772798655783;1.2942218721011176;-9999
20180904;1.2759308835389533;1.1989199581204018;1.2074474098633858;1.1494208771365855
20180905;1.0355310375868434;0.9948832559665389;0.9912396310200129;-9999
20180906;1.5322637437772435;1.4989445536094659;1.509775671766879;1.3987817526020585
20180907;2.1547201770862667;1.9268862277639809;1.9133077782337633;1.9348927748439828
20180908;1.8054034984783467;1.6249263321059382;1.6182112417583554;1.6801745525383238
20180909;1.62475331511543;1.4903927339477037;1.4839885655450527;1.435784030048758
20180910;2.0636888809861262;1.8479952322168747;1.8099132418370663;-9999
20180911;1.9342305790680365;1.7312191590210237;1.73440003989501;-9999
20180912;1.4230054242728867;1.3216506965712054;1.310713072602991;-9999
20180913;1.3981446919568334;1.2993205053344665;1.285619761982326;-9999
20180914;1.3877424381664565;1.2660477172334712;1.2516572998573463;-9999
20180915;1.1368801399830968;1.0502139484224062;1.036365939736815;-9999
20180916;1.14232418656977;1.0826212436355083;1.06909277328978;-9999
20180917;1.3315176276939167;1.2504271079330722;1.2228222361719316;1.27134721525994
20180918;1.3838806843212168;1.27588412099696;1.269027258636509;1.2890867371968275
20180919;1.7070293230376965;1.5492684634018539;1.5408371937745675;1.4725234497593946
20180920;1.8415769452107933;1.7444882983916028;1.7453802001486483;1.5672403185344956
20180921;1.7703052858941835;1.680757321232807;1.677381624418373;1.7357210332251405
20180922;1.4797993240202265;1.3992376587960433;1.4091608271792389;-9999
20180923;1.35734866152544;1.284088319812717;1.2806576422923734;1.233898167285997
20180924;1.6277401212707299;1.5064393583065825;1.5035899995640916;1.4960572653939501
20180925;1.4281091243019333;1.3241879116557167;1.321120250445237;-9999
20180926;1.5065226672226866;1.3442258221115801;1.3317627452605745;1.3432632529345252
20180927;1.4529733521427601;1.3420027941553518;1.3224787358406402;1.3651430160729345
20180928;0.9652470546318767;0.9076011499779764;0.9082320400019447;0.9486481798950337
20180929;-9999;-9999;-9999;-9999
20180930;2.0492677393952166;1.3133862633553892;1.3874526292663751;1.245495922050275
20181001;1.0600942683280399;0.645807114586047;0.6941398724928683;0.7532114369662187
20181002;1.8984196610156634;0.608279372030914;-9999;1.2417905528163884
20181003;1.7600508620888835;0.6819320069285107;0.7450652326676815;1.1542986817624679
20181004;1.20998773045051;0.5733773940165776;-9999;-9999
20181005;2.419790271619217;1.215638453353891;1.2871350774614152;1.4015588828696675
20181006;2.3024322768219867;1.7603023157407323;1.7823774395503544;1.6783712997633407
20181007;2.4591181359004297;1.8583057166868695;1.8414778798183662;1.5241257699613517
20181008;2.3231623635282665;1.8226912434277807;1.836337770874682;1.7843832226129315
20181009;1.85706966962302;1.582898751784733;1.5586028906096583;1.42637447247545
20181010;1.3161384361734667;1.2155461179620095;1.2137562248576559;1.1343430839913482
20181011;1.22580843249406;1.1669233226873668;1.1951339563062278;0.9557974510063032
20181012;2.04299744212679;1.7925166601029316;1.8051472780137283;1.6161279535698476
20181013;1.5694443868642267;1.3707600913488136;1.3757124848925029;1.420949022849172
20181014;1.5547994375301668;1.2285218364454875;1.1909195347858101;1.151896636889321
20181015;1.4111996371370468;1.217982670196058;1.2087075793201152;1.218559035336699
20181016;1.3730657630775698;1.0836609108948365;1.0727983210655219;1.1649798798205597
20181017;0.9508647386803233;0.8415318515586303;0.826114563352143;0.8720448459023965
20181018;1.0806205381540868;0.8095655603404137;0.8914659217197483;0.83618592101069
20181019;0.957962929200045;0.7709944105121193;0.7643318208409202;0.7759720043203236
20181020;0.8054691574414683;0.6051595736521792;0.5881024551393549;0.688654010643336
20181021;0.8218535129927357;0.6532885246578166;0.654578213704633;0.6693006859881476
20181022;0.612238082011001;0.532163605353625;0.5321771702707113;0.5000228468388949
20181023;0.5677615661812689;0.5011545041984236;0.518370248693338;0.5002013147939186
20181024;0.6765904707911053;0.5683125125737585;0.5688906000027782;0.6624900236944838
20181025;0.8007312473595777;0.6238374737755757;0.6191812157200538;0.5897358050354626
20181026;0.6584182791880749;0.47886821827654286;0.48498127629636256;-9999
20181027;0.510369106640128;0.4238598260112904;0.42577789853815856;-9999
20181028;0.471203863230655;0.36670145208823623;0.3557852552764726;-9999
20181029;0.594096078731582;0.45890266497471205;0.44833122933135916;-9999
20181030;0.7166037471476373;0.46851838428789;0.4560058412221654;0.5562952288497384
20181031;0.7198435246498497;0.5187566873336181;0.49845855645939735;-9999
20181101;0.6395299135136323;0.44636602202984005;0.4649826291968437;-9999
20181102;0.5728370763305303;0.36254891505505743;0.34269230609110796;0.4997643180935196
20181103;0.6604215012264799;0.4218943361659487;0.38603977740918766;0.507594833240812
20181104;0.520652279120582;0.36249699112698686;0.32666489399328524;-9999
20181105;0.46653517298740327;0.3139597760785892;0.26289216186454206;-9999
20181106;0.4173761828890787;0.3274092182137619;0.3057622814857905;0.34800935687418394
20181107;0.5667088070634344;0.3995446757283311;0.3930186721516715;0.4667762947184753
20181108;-9999;-9999;-9999;-9999
20181109;0.194650307686555;0.06845855383551967;0.07130872455880645;-9999
20181110;0.21731383472242335;0.09673840333520853;0.0874648111327361;0.1797058294061821
20181111;0.23891760444815402;0.12032726209016506;0.12105601464660466;0.1907893015880532
20181112;0.22352718097001434;0.13845732007028597;0.1324452515641018;0.18507900802523095
20181113;0.17918144477464368;0.08556255753392811;0.08048750366073053;0.14685619190904653
20181114;0.21136831841165968;0.13535366763733891;0.12955064360452878;0.20003141226389234
20181115;0.21646530384377002;0.13624749838228756;0.1372697102837188;0.19146178166702743
20181116;0.14571511157141;0.08404424731915584;0.08403170616697754;0.12428025118913086
20181117;0.17516787521479268;0.10084105873676945;0.09166422501220718;0.14405320736618596
20181118;0.2542493317653676;0.1462562611888953;0.14156448414235445;-9999
20181119;0.14732185862332334;0.06462370146695777;-9999;-9999
20181120;0.14485906748883534;0.0961568581764642;0.09282256626266265;-9999
20181121;-9999;-9999;-9999;-9999
20181122;-9999;-9999;-9999;-9999
20181123;-9999;-9999;-9999;-9999
20181124;0.966109268659599;0.20953186658165512;-9999;-9999
20181125;0.5348984223031054;0.1280656258163605;0.1617011569739001;-9999
20181126;0.5603353350156676;0.19037727655857942;-9999;-9999
20181127;-9999;-9999;-9999;-9999
20181128;0.800376056371376;0.3084935185145144;-9999;-9999
20181129;-9999;-9999;-9999;-9999
20181130;0.8447772594028103;0.47900095903377743;0.48694021710332297;-9999
20181201;-9999;-9999;-9999;-9999
20181202;0.5959183899888068;0.420903487936096;0.43042548343698844;-9999
20181203;0.6724745778136603;0.3913624594777676;0.4193346526197098;-9999
20181204;0.43034197188185236;0.11738133054938985;0.10306621074762598;-9999
20181205;-9999;-9999;-9999;-9999
20181206;0.7667337992101747;0.46739097824031395;0.49586019312652674;-9999
20181207;0.6237612111234928;0.3883521011051127;-9999;-9999
