TIMESTAMP;LAI
20211107;1.17
20211108;1.19
20211109;1.21
20211110;1.23
20211111;1.25
20211112;1.27
20211113;1.29
20211114;1.31
20211115;1.33
20211116;1.35
20211117;1.37
20211118;1.39
20211119;1.41
20211120;1.43
20211121;1.44
20211122;1.46
20211123;1.47
20211124;1.48
20211125;1.49
20211126;1.5
20211127;1.51
20211128;1.51
20211129;1.52
20211130;1.52
20211201;1.52
20211202;1.53
20211203;1.54
20211204;1.54
20211205;1.55
20211206;1.57
20211207;1.58
20211208;1.59
20211209;1.61
20211210;1.63
20211211;1.66
20211212;1.69
20211213;1.71
20211214;1.74
20211215;1.77
20211216;1.8
20211217;1.84
20211218;1.87
20211219;1.9
20211220;1.94
20211221;1.97
20211222;2.0
20211223;2.03
20211224;2.05
20211225;2.07
20211226;2.09
20211227;2.11
20211228;2.13
20211229;2.15
20211230;2.16
20211231;2.18
20220101;2.23
20220102;2.23
20220103;2.24
20220104;2.24
20220105;2.23
20220106;2.23
20220107;2.22
20220108;2.2
20220109;2.19
20220110;2.17
20220111;2.15
20220112;2.14
20220113;2.12
20220114;2.11
20220115;2.1
20220116;2.09
20220117;2.08
20220118;2.07
20220119;2.07
20220120;2.07
20220121;2.07
20220122;2.06
20220123;2.07
20220124;2.07
20220125;2.08
20220126;2.08
20220127;2.09
20220128;2.1
20220129;2.1
20220130;2.11
20220131;2.11
20220201;2.11
20220202;2.11
20220203;2.1
20220204;2.09
20220205;2.08
20220206;2.08
20220207;2.07
20220208;2.05
20220209;2.04
20220210;2.03
20220211;2.02
20220212;2.01
20220213;2.0
20220214;1.98
20220215;1.96
20220216;1.94
20220217;1.91
20220218;1.88
20220219;1.84
20220220;1.8
20220221;1.76
20220222;1.71
20220223;1.66
20220224;1.6
20220225;1.55
20220226;1.5
20220227;1.45
20220228;1.4
20220301;1.35
20220302;1.31
20220303;1.27
20220304;1.23
20220305;1.19
20220306;1.16
20220307;1.14
20220308;1.12
20220309;1.09
20220310;1.07
20220311;1.06
20220312;1.05
20220313;1.03
20220314;1.02
20220315;1.0
20220316;0.98
20220317;0.96
20220318;0.94
20220319;0.93
20220320;0.91
20220321;0.89
20220322;0.88
20220323;0.86
20220324;0.85
20220325;0.84
20220326;0.83
20220327;0.83
20220328;0.83
20220329;0.83
20220330;0.83
20220331;0.84
20220401;0.85
20220402;0.86
20220403;0.87
20220404;0.88
20220405;0.89
20220406;0.91
20220407;0.93
20220408;0.94
20220409;0.96
20220410;0.98
20220411;0.99
20220412;1.01
20220413;1.03
20220414;1.04
20220415;1.06
20220416;1.09
20220417;1.11
20220418;1.13
20220419;1.16
20220420;1.18
20220421;1.21
20220422;1.24
20220423;1.26
20220424;1.3
20220425;1.32
20220426;1.35
20220427;1.38
20220428;1.41
20220429;1.43
20220430;1.45
20220501;1.46
20220502;1.47
20220503;1.48
20220504;1.48
20220505;1.48
20220506;1.48
20220507;1.47
20220508;1.46
20220509;1.45
20220510;1.44
20220511;1.43
20220512;1.41
20220513;1.39
20220514;1.38
20220515;1.36
20220516;1.34
20220517;1.32
20220518;1.3
20220519;1.28
20220520;1.26
20220521;1.24
20220522;1.22
20220523;1.2
20220524;1.2
20220525;1.19
20220526;1.18
20220527;1.18
20220528;1.17
20220529;1.18
20220530;1.18
20220531;1.18
20220601;1.19
20220602;1.2
20220603;1.21
20220604;1.23
20220605;1.25
20220606;1.28
20220607;1.31
20220608;1.33
20220609;1.36
20220610;1.39
20220611;1.41
20220612;1.43
20220613;1.45
20220614;1.47
20220615;1.48
20220616;1.48
20220617;1.48
20220618;1.48
20220619;1.48
20220620;1.48
20220621;1.47
20220622;1.47
20220623;1.46
20220624;1.46
20220625;1.45
20220626;1.44
20220627;1.44
20220628;1.43
20220629;1.42
20220630;1.42
20220701;1.41
20220702;1.4
20220703;1.39
20220704;1.38
20220705;1.37
20220706;1.36
20220707;1.35
20220708;1.33
20220709;1.32
20220710;1.3
20220711;1.29
20220712;1.27
20220713;1.26
20220714;1.24
20220715;1.23
20220716;1.21
20220717;1.2
20220718;1.19
20220719;1.18
20220720;1.17
20220721;1.17
20220722;1.17
20220723;1.17
20220724;1.17
20220725;1.17
20220726;1.17
20220727;1.17
20220728;1.16
20220729;1.16
20220730;1.16
20220731;1.16
20220801;1.16
20220802;1.15
20220803;1.15
20220804;1.15
20220805;1.15
20220806;1.14
20220807;1.14
20220808;1.14
20220809;1.13
20220810;1.13
20220811;1.12
20220812;1.11
20220813;1.11
20220814;1.11
20220815;1.1
20220816;1.1
20220817;1.1
20220818;1.1
20220819;1.11
20220820;1.11
20220821;1.11
20220822;1.11
20220823;1.12
20220824;1.12
20220825;1.12
20220826;1.12
20220827;1.12
20220828;1.11
20220829;1.11
20220830;1.11
20220831;1.11
20220901;1.11
20220902;1.11
20220903;1.12
20220904;1.12
20220905;1.13
20220906;1.13
20220907;1.13
20220908;1.13
20220909;1.13
20220910;1.13
20220911;1.13
20220912;1.12
20220913;1.12
20220914;1.12
20220915;1.12
20220916;1.12
20220917;1.13
20220918;1.14
20220919;1.16
20220920;1.17
20220921;1.19
20220922;1.22
20220923;1.25
20220924;1.28
20220925;1.31
20220926;1.34
20220927;1.38
20220928;1.42
20220929;1.46
20220930;1.5
20221001;1.55
20221002;1.59
20221003;1.63
20221004;1.67
20221005;1.7
20221006;1.73
20221007;1.75
20221008;1.76
20221009;1.78
20221010;1.78
20221011;1.78
20221012;1.78
20221013;1.78
20221014;1.77
20221015;1.76
20221016;1.75
20221017;1.74
20221018;1.74
20221019;1.73
20221020;1.72
20221021;1.71
20221022;1.7
20221023;1.7
20221024;1.69
20221025;1.68
20221026;1.67
20221027;1.66
20221028;1.64
20221029;1.63
20221030;1.62
20221031;1.6
20221101;1.59
20221102;1.57
20221103;1.49
20221104;-9999
20221105;-9999
20221106;-9999
20221107;-9999
20221108;-9999
20221109;-9999
20221110;-9999
20221111;-9999
20221112;-9999
20221113;-9999
20221114;-9999
20221115;-9999
20221116;-9999
20221117;-9999
20221118;-9999
20221119;-9999
20221120;-9999
20221121;-9999
20221122;-9999
20221123;-9999
20221124;-9999
20221125;-9999
20221126;-9999
20221127;-9999
20221128;-9999
20221129;-9999
20221130;-9999
20221201;-9999
20221202;-9999
20221203;-9999
20221204;-9999
20221205;-9999
20221206;-9999
20221207;-9999
20221208;-9999
20221209;-9999
20221210;-9999
20221211;-9999
20221212;-9999
20221213;-9999
20221214;-9999
20221215;-9999
20221216;-9999
20221217;-9999
20221218;-9999
20221219;-9999
20221220;-9999
20221221;-9999
20221222;-9999
20221223;-9999
20221224;-9999
20221225;-9999
20221226;-9999
20221227;-9999
20221228;-9999
20221229;-9999
20221230;-9999
20221231;-9999
