TIMESTAMP;LAI
20170722;1.49
20170723;1.5
20170724;1.51
20170725;1.53
20170726;1.54
20170727;1.56
20170728;1.57
20170729;1.58
20170730;1.59
20170731;1.61
20170801;1.61
20170802;1.62
20170803;1.63
20170804;1.63
20170805;1.63
20170806;1.63
20170807;1.63
20170808;1.63
20170809;1.62
20170810;1.62
20170811;1.61
20170812;1.61
20170813;1.6
20170814;1.6
20170815;1.59
20170816;1.58
20170817;1.56
20170818;1.55
20170819;1.55
20170820;1.54
20170821;1.54
20170822;1.53
20170823;1.53
20170824;1.52
20170825;1.51
20170826;1.5
20170827;1.5
20170828;1.49
20170829;1.49
20170830;1.48
20170831;1.48
20170901;1.47
20170902;1.47
20170903;1.46
20170904;1.46
20170905;1.45
20170906;1.45
20170907;1.45
20170908;1.45
20170909;1.45
20170910;1.46
20170911;1.46
20170912;1.46
20170913;1.46
20170914;1.47
20170915;1.47
20170916;1.47
20170917;1.47
20170918;1.48
20170919;1.48
20170920;1.48
20170921;1.47
20170922;1.47
20170923;1.47
20170924;1.47
20170925;1.47
20170926;1.47
20170927;1.46
20170928;1.46
20170929;1.46
20170930;1.46
20171001;1.46
20171002;1.46
20171003;1.45
20171004;1.45
20171005;1.44
20171006;1.42
20171007;1.41
20171008;1.39
20171009;1.37
20171010;1.34
20171011;1.32
20171012;1.29
20171013;1.26
20171014;1.22
20171015;1.19
20171016;1.15
20171017;1.11
20171018;1.07
20171019;1.02
20171020;0.98
20171021;0.94
20171022;0.91
20171023;0.87
20171024;0.83
20171025;0.81
20171026;0.78
20171027;0.76
20171028;0.74
20171029;0.73
20171030;0.73
20171031;0.72
20171101;0.72
20171102;0.72
20171103;0.73
20171104;0.74
20171105;0.76
20171106;0.78
20171107;0.81
20171108;0.84
20171109;0.88
20171110;0.92
20171111;0.97
20171112;1.01
20171113;1.06
20171114;1.11
20171115;1.17
20171116;1.22
20171117;1.27
20171118;1.32
20171119;1.38
20171120;1.43
20171121;1.47
20171122;1.52
20171123;1.56
20171124;1.61
20171125;1.65
20171126;1.68
20171127;1.71
20171128;1.74
20171129;1.77
20171130;1.79
20171201;1.82
20171202;1.84
20171203;1.85
20171204;1.87
20171205;1.89
20171206;1.9
20171207;1.91
20171208;1.92
20171209;1.93
20171210;1.94
20171211;1.95
20171212;1.96
20171213;1.97
20171214;1.98
20171215;1.99
20171216;1.99
20171217;2.0
20171218;2.01
20171219;2.02
20171220;2.03
20171221;2.05
20171222;2.06
20171223;2.08
20171224;2.1
20171225;2.13
20171226;2.16
20171227;2.19
20171228;2.23
20171229;2.27
20171230;2.31
20171231;2.36
20180101;2.4
20180102;2.45
20180103;2.5
20180104;2.54
20180105;2.59
20180106;2.64
20180107;2.69
20180108;2.73
20180109;2.78
20180110;2.82
20180111;2.86
20180112;2.9
20180113;2.93
20180114;2.96
20180115;2.99
20180116;3.02
20180117;3.04
20180118;3.06
20180119;3.08
20180120;3.11
20180121;3.12
20180122;3.14
20180123;3.16
20180124;3.17
20180125;3.18
20180126;3.19
20180127;3.2
20180128;3.21
20180129;3.22
20180130;3.23
20180131;3.23
20180201;3.24
20180202;3.24
20180203;3.24
20180204;3.24
20180205;3.23
20180206;3.23
20180207;3.22
20180208;3.21
20180209;3.19
20180210;3.17
20180211;3.15
20180212;3.13
20180213;3.11
20180214;3.08
20180215;3.05
20180216;3.02
20180217;2.99
20180218;2.95
20180219;2.9
20180220;2.86
20180221;2.8
20180222;2.75
20180223;2.7
20180224;2.64
20180225;2.58
20180226;2.52
20180227;2.46
20180228;2.4
20180301;2.34
20180302;2.28
20180303;2.22
20180304;2.17
20180305;2.12
20180306;2.06
20180307;2.01
20180308;1.97
20180309;1.92
20180310;1.88
20180311;1.85
20180312;1.83
20180313;1.81
20180314;1.79
20180315;1.79
20180316;1.79
20180317;1.79
20180318;1.8
20180319;1.8
20180320;1.81
20180321;1.82
20180322;1.84
20180323;1.85
20180324;1.86
20180325;1.88
20180326;1.89
20180327;1.9
20180328;1.91
20180329;1.92
20180330;1.93
20180331;1.93
20180401;1.93
20180402;1.93
20180403;1.93
20180404;1.92
20180405;1.91
20180406;1.89
20180407;1.88
20180408;1.87
20180409;1.85
20180410;1.83
20180411;1.82
20180412;1.79
20180413;1.77
20180414;1.74
20180415;1.72
20180416;1.69
20180417;1.66
20180418;1.63
20180419;1.59
20180420;1.56
20180421;1.52
20180422;1.49
20180423;1.45
20180424;1.42
20180425;1.39
20180426;1.36
20180427;1.32
20180428;1.29
20180429;1.26
20180430;1.24
20180501;1.21
20180502;1.19
20180503;1.17
20180504;1.16
20180505;1.14
20180506;1.13
20180507;1.12
20180508;1.11
20180509;1.11
20180510;1.1
20180511;1.1
20180512;1.1
20180513;1.1
20180514;1.1
20180515;1.09
20180516;1.09
20180517;1.09
20180518;1.09
20180519;1.09
20180520;1.09
20180521;1.09
20180522;1.09
20180523;1.08
20180524;1.08
20180525;1.08
20180526;1.08
20180527;1.08
20180528;1.08
20180529;1.08
20180530;1.09
20180531;1.1
20180601;1.12
20180602;1.14
20180603;1.18
20180604;1.22
20180605;1.27
20180606;1.32
20180607;1.38
20180608;1.45
20180609;1.52
20180610;1.59
20180611;1.66
20180612;1.74
20180613;1.81
20180614;1.88
20180615;1.96
20180616;2.03
20180617;2.09
20180618;2.15
20180619;2.21
20180620;2.26
20180621;2.31
20180622;2.35
20180623;2.38
20180624;2.41
20180625;2.43
20180626;2.44
20180627;2.45
20180628;2.46
20180629;2.47
20180630;2.48
20180701;2.48
20180702;2.49
20180703;2.49
20180704;2.5
20180705;2.5
20180706;2.51
20180707;2.51
20180708;2.52
20180709;2.52
20180710;2.52
20180711;2.52
20180712;2.51
20180713;2.51
20180714;2.51
20180715;2.5
20180716;2.49
20180717;2.48
20180718;2.47
20180719;2.46
20180720;2.44
20180721;2.42
20180722;2.4
20180723;2.38
20180724;2.35
20180725;2.33
20180726;2.31
20180727;2.29
20180728;2.27
20180729;2.25
20180730;2.24
20180731;2.23
20180801;2.23
20180802;2.23
20180803;2.23
20180804;2.23
20180805;2.24
20180806;2.25
20180807;2.26
20180808;2.28
20180809;2.3
20180810;2.33
20180811;2.35
20180812;2.37
20180813;2.4
20180814;2.42
20180815;2.44
20180816;2.46
20180817;2.47
20180818;2.48
20180819;2.49
20180820;2.49
20180821;2.5
20180822;2.5
20180823;2.49
20180824;2.49
20180825;2.49
20180826;2.48
20180827;2.48
20180828;2.47
20180829;2.46
20180830;2.45
20180831;2.44
20180901;2.42
20180902;2.4
20180903;2.37
20180904;2.34
20180905;2.31
20180906;2.29
20180907;2.27
20180908;2.24
20180909;2.22
20180910;2.19
20180911;2.17
20180912;2.15
20180913;2.13
20180914;2.1
20180915;2.08
20180916;2.06
20180917;2.03
20180918;2.01
20180919;2.0
20180920;2.0
20180921;1.99
20180922;2.0
20180923;2.02
20180924;2.04
20180925;2.06
20180926;2.1
20180927;2.14
20180928;2.18
20180929;2.23
20180930;2.29
20181001;2.36
20181002;2.43
20181003;2.52
20181004;2.6
20181005;2.68
20181006;2.76
20181007;2.83
20181008;2.89
20181009;2.95
20181010;3.0
20181011;3.03
20181012;3.04
20181013;3.03
20181014;2.99
20181015;2.94
20181016;2.86
20181017;2.76
20181018;2.65
20181019;2.53
20181020;2.41
20181021;2.26
20181022;2.12
20181023;1.98
20181024;1.83
20181025;1.69
20181026;1.56
20181027;1.43
20181028;1.32
20181029;1.23
20181030;1.15
20181031;1.08
20181101;1.03
20181102;0.99
20181103;0.95
20181104;0.92
20181105;0.91
20181106;0.9
20181107;0.9
20181108;0.92
20181109;0.92
20181110;0.93
20181111;0.93
20181112;0.93
20181113;0.93
20181114;0.93
20181115;0.93
20181116;0.94
20181117;0.94
20181118;0.95
20181119;0.95
20181120;0.95
20181121;0.96
20181122;0.97
20181123;0.98
20181124;0.99
20181125;1.0
20181126;1.01
20181127;1.02
20181128;1.03
20181129;1.04
20181130;1.05
20181201;1.06
20181202;1.07
20181203;1.08
20181204;1.09
20181205;1.1
20181206;1.11
20181207;1.12
20181208;1.12
20181209;1.13
20181210;1.14
20181211;1.15
20181212;1.16
20181213;1.17
20181214;1.18
20181215;1.18
20181216;1.19
20181217;1.2
20181218;1.21
20181219;1.22
20181220;1.22
20181221;1.23
20181222;1.24
20181223;1.25
20181224;1.25
20181225;1.26
20181226;1.27
20181227;1.27
20181228;1.28
20181229;1.28
20181230;1.29
20181231;1.29
20190101;1.3
20190102;1.31
20190103;1.31
20190104;1.32
20190105;1.33
20190106;1.34
20190107;1.35
20190108;1.36
20190109;1.37
20190110;1.37
20190111;1.38
20190112;1.39
20190113;1.4
20190114;1.41
20190115;1.42
20190116;1.42
20190117;1.44
20190118;1.45
20190119;1.47
20190120;1.48
20190121;1.49
20190122;1.51
20190123;1.53
20190124;1.54
20190125;1.56
20190126;1.58
20190127;1.59
20190128;1.61
20190129;1.63
20190130;1.64
20190131;1.66
20190201;1.68
20190202;1.69
20190203;1.7
20190204;1.71
20190205;1.71
20190206;1.72
20190207;1.71
20190208;1.71
20190209;1.7
20190210;1.69
20190211;1.67
20190212;1.65
20190213;1.63
20190214;1.61
20190215;1.59
20190216;1.57
20190217;1.54
20190218;1.52
20190219;1.49
20190220;1.47
20190221;1.45
20190222;1.42
20190223;1.4
20190224;1.38
20190225;1.36
20190226;1.34
20190227;1.33
20190228;1.32
20190301;1.32
20190302;1.31
20190303;1.31
20190304;1.3
20190305;1.3
20190306;1.3
20190307;1.3
20190308;1.31
20190309;1.31
20190310;1.31
20190311;1.32
20190312;1.32
20190313;1.33
20190314;1.34
20190315;1.34
20190316;1.35
20190317;1.35
20190318;1.36
20190319;1.36
20190320;1.36
20190321;1.36
20190322;1.36
20190323;1.36
20190324;1.35
20190325;1.35
20190326;1.34
20190327;1.34
20190328;1.34
20190329;1.33
20190330;1.33
20190331;1.33
20190401;1.32
20190402;1.32
20190403;1.32
20190404;1.32
20190405;1.32
20190406;1.32
20190407;1.33
20190408;1.33
20190409;1.34
20190410;1.35
20190411;1.36
20190412;1.37
20190413;1.38
20190414;1.39
20190415;1.4
20190416;1.42
20190417;1.42
20190418;1.43
20190419;1.43
20190420;1.44
20190421;1.43
20190422;1.43
20190423;1.42
20190424;1.42
20190425;1.41
20190426;1.39
20190427;1.38
20190428;1.36
20190429;1.34
20190430;1.32
20190501;1.29
20190502;1.27
20190503;1.25
20190504;1.23
20190505;1.21
20190506;1.19
20190507;1.18
20190508;1.17
20190509;1.16
20190510;1.15
20190511;1.15
20190512;1.15
20190513;1.15
20190514;1.16
20190515;1.17
20190516;1.17
20190517;1.18
20190518;1.19
20190519;1.2
20190520;1.22
20190521;1.24
20190522;1.26
20190523;1.27
20190524;1.3
20190525;1.32
20190526;1.35
20190527;1.37
20190528;1.41
20190529;1.44
20190530;1.48
20190531;1.52
20190601;1.57
20190602;1.63
20190603;1.69
20190604;1.75
20190605;1.83
20190606;1.91
20190607;1.98
20190608;2.06
20190609;2.13
20190610;2.2
20190611;2.27
20190612;2.34
20190613;2.4
20190614;2.45
20190615;2.5
20190616;2.54
20190617;2.58
20190618;2.61
20190619;2.63
20190620;2.65
20190621;2.66
20190622;2.67
20190623;2.66
20190624;2.66
20190625;2.64
20190626;2.62
20190627;2.6
20190628;2.58
20190629;2.55
20190630;2.52
20190701;2.49
20190702;2.46
20190703;2.43
20190704;2.41
20190705;2.39
20190706;2.37
20190707;2.35
20190708;2.34
20190709;2.33
20190710;2.32
20190711;2.32
20190712;2.32
20190713;2.32
20190714;2.32
20190715;2.32
20190716;2.33
20190717;2.34
20190718;2.35
20190719;2.36
20190720;2.37
20190721;2.38
20190722;2.39
20190723;2.39
20190724;2.38
20190725;2.38
20190726;2.38
20190727;2.37
20190728;2.37
20190729;2.36
20190730;2.35
20190731;2.34
20190801;2.33
20190802;2.32
20190803;2.31
20190804;2.3
20190805;2.29
20190806;2.28
20190807;2.28
20190808;2.27
20190809;2.27
20190810;2.27
20190811;2.27
20190812;2.27
20190813;2.27
20190814;2.27
20190815;2.27
20190816;2.28
20190817;2.27
20190818;2.27
20190819;2.27
20190820;2.27
20190821;2.26
20190822;2.26
20190823;2.26
20190824;2.26
20190825;2.26
20190826;2.26
20190827;2.26
20190828;2.25
20190829;2.24
20190830;2.23
20190831;2.23
20190901;2.21
20190902;2.2
20190903;2.19
20190904;2.18
20190905;2.17
20190906;2.16
20190907;2.15
20190908;2.15
20190909;2.14
20190910;2.14
20190911;2.14
20190912;2.14
20190913;2.14
20190914;2.14
20190915;2.15
20190916;2.14
20190917;2.14
20190918;2.14
20190919;2.13
20190920;2.12
20190921;2.12
20190922;2.11
20190923;2.1
20190924;2.08
20190925;2.06
20190926;2.05
20190927;2.03
20190928;2.0
20190929;1.98
20190930;1.96
20191001;1.93
20191002;1.9
20191003;1.87
20191004;1.83
20191005;1.8
20191006;1.77
20191007;1.73
20191008;1.7
20191009;1.67
20191010;1.63
20191011;1.59
20191012;1.55
20191013;1.5
20191014;1.45
20191015;1.4
20191016;1.35
20191017;1.3
20191018;1.24
20191019;1.19
20191020;1.14
20191021;1.09
20191022;1.03
20191023;0.98
20191024;0.93
20191025;0.89
20191026;0.84
20191027;0.81
20191028;0.77
20191029;0.73
20191030;0.7
20191031;0.68
20191101;0.65
20191102;0.63
20191103;0.61
20191104;0.6
20191105;0.58
20191106;0.57
20191107;0.56
20191108;0.55
20191109;0.54
20191110;0.54
20191111;0.53
20191112;0.53
20191113;0.52
20191114;0.52
20191115;0.52
20191116;0.52
20191117;0.52
20191118;0.52
20191119;0.52
20191120;0.52
20191121;0.53
20191122;0.53
20191123;0.53
20191124;0.54
20191125;0.54
20191126;0.55
20191127;0.56
20191128;0.58
20191129;0.59
20191130;0.61
20191201;0.64
20191202;0.66
20191203;0.69
20191204;0.72
20191205;0.75
20191206;0.79
20191207;0.83
20191208;0.87
20191209;0.91
20191210;0.95
20191211;1.0
20191212;1.04
20191213;1.08
20191214;1.12
20191215;1.16
20191216;1.19
20191217;1.22
20191218;1.25
20191219;1.28
20191220;1.3
20191221;1.32
20191222;1.34
20191223;1.35
20191224;1.37
20191225;1.38
20191226;1.39
20191227;1.4
20191228;1.4
20191229;1.41
20191230;1.41
20191231;1.42
20200101;1.42
20200102;1.42
20200103;1.43
20200104;1.43
20200105;1.44
20200106;1.45
20200107;1.46
20200108;1.47
20200109;1.49
20200110;1.5
20200111;1.52
20200112;1.54
20200113;1.56
20200114;1.59
20200115;1.61
20200116;1.63
20200117;1.66
20200118;1.68
20200119;1.7
20200120;1.73
20200121;1.75
20200122;1.76
20200123;1.77
20200124;1.78
20200125;1.79
20200126;1.79
20200127;1.78
20200128;1.78
20200129;1.77
20200130;1.75
20200131;1.74
20200201;1.72
20200202;1.7
20200203;1.67
20200204;1.65
20200205;1.63
20200206;1.6
20200207;1.58
20200208;1.57
20200209;1.55
20200210;1.54
20200211;1.53
20200212;1.52
20200213;1.51
20200214;1.5
20200215;1.5
20200216;1.51
20200217;1.51
20200218;1.51
20200219;1.51
20200220;1.51
20200221;1.52
20200222;1.52
20200223;1.53
20200224;1.53
20200225;1.53
20200226;1.54
20200227;1.54
20200228;1.54
20200229;1.54
20200301;1.54
20200302;1.54
20200303;1.53
20200304;1.53
20200305;1.54
20200306;1.54
20200307;1.54
20200308;1.54
20200309;1.54
20200310;1.55
20200311;1.56
20200312;1.56
20200313;1.57
20200314;1.58
20200315;1.6
20200316;1.61
20200317;1.62
20200318;1.63
20200319;1.64
20200320;1.65
20200321;1.65
20200322;1.66
20200323;1.66
20200324;1.66
20200325;1.66
20200326;1.65
20200327;1.65
20200328;1.64
20200329;1.63
20200330;1.61
20200331;1.59
20200401;1.58
20200402;1.56
20200403;1.54
20200404;1.52
20200405;1.49
20200406;1.47
20200407;1.45
20200408;1.43
20200409;1.41
20200410;1.39
20200411;1.37
20200412;1.35
20200413;1.33
20200414;1.31
20200415;1.3
20200416;1.28
20200417;1.27
20200418;1.26
20200419;1.25
20200420;1.24
20200421;1.23
20200422;1.23
20200423;1.22
20200424;1.21
20200425;1.21
20200426;1.2
20200427;1.2
20200428;1.19
20200429;1.19
20200430;1.19
20200501;1.19
20200502;1.19
20200503;1.2
20200504;1.2
20200505;1.21
20200506;1.22
20200507;1.24
20200508;1.25
20200509;1.27
20200510;1.29
20200511;1.3
20200512;1.33
20200513;1.35
20200514;1.37
20200515;1.4
20200516;1.42
20200517;1.44
20200518;1.46
20200519;1.48
20200520;1.5
20200521;1.51
20200522;1.53
20200523;1.53
20200524;1.54
20200525;1.55
20200526;1.54
20200527;1.54
20200528;1.54
20200529;1.53
20200530;1.52
20200531;1.52
20200601;1.51
20200602;1.5
20200603;1.49
20200604;1.48
20200605;1.47
20200606;1.46
20200607;1.44
20200608;1.43
20200609;1.41
20200610;1.4
20200611;1.38
20200612;1.37
20200613;1.36
20200614;1.35
20200615;1.33
20200616;1.32
20200617;1.31
20200618;1.31
20200619;1.3
20200620;1.3
20200621;1.29
20200622;1.29
20200623;1.29
20200624;1.28
20200625;1.28
20200626;1.28
20200627;1.27
20200628;1.27
20200629;1.27
20200630;1.26
20200701;1.26
20200702;1.26
20200703;1.26
20200704;1.25
20200705;1.24
20200706;1.24
20200707;1.23
20200708;1.22
20200709;1.21
20200710;1.21
20200711;1.2
20200712;1.19
20200713;1.18
20200714;1.17
20200715;1.17
20200716;1.16
20200717;1.15
20200718;1.15
20200719;1.14
20200720;1.14
20200721;1.14
20200722;1.13
20200723;1.13
20200724;1.13
20200725;1.12
20200726;1.12
20200727;1.11
20200728;1.12
20200729;1.12
20200730;1.12
20200731;1.12
20200801;1.13
20200802;1.13
20200803;1.14
20200804;1.14
20200805;1.14
20200806;1.15
20200807;1.15
20200808;1.16
20200809;1.16
20200810;1.17
20200811;1.18
20200812;1.19
20200813;1.19
20200814;1.21
20200815;1.22
20200816;1.23
20200817;1.25
20200818;1.26
20200819;1.28
20200820;1.29
20200821;1.31
20200822;1.32
20200823;1.34
20200824;1.35
20200825;1.36
20200826;1.37
20200827;1.38
20200828;1.38
20200829;1.38
20200830;1.38
20200831;1.38
20200901;1.38
20200902;1.37
20200903;1.37
20200904;1.37
20200905;1.37
20200906;1.38
20200907;1.38
20200908;1.38
20200909;1.39
20200910;1.39
20200911;1.39
20200912;1.4
20200913;1.4
20200914;1.41
20200915;1.41
20200916;1.41
20200917;1.41
20200918;1.4
20200919;1.4
20200920;1.39
20200921;1.37
20200922;1.35
20200923;1.33
20200924;1.3
20200925;1.28
20200926;1.25
20200927;1.22
20200928;1.19
20200929;1.16
20200930;1.13
20201001;1.1
20201002;1.08
20201003;1.05
20201004;1.03
20201005;1.0
20201006;0.98
20201007;0.96
20201008;0.94
20201009;0.93
20201010;0.91
20201011;0.9
20201012;0.88
20201013;0.87
20201014;0.86
20201015;0.84
20201016;0.83
20201017;0.82
20201018;0.81
20201019;0.8
20201020;0.79
20201021;0.79
20201022;0.78
20201023;0.77
20201024;0.77
20201025;0.77
20201026;0.77
20201027;0.77
20201028;0.76
20201029;0.76
20201030;0.76
20201031;0.76
20201101;0.76
20201102;0.76
20201103;0.75
20201104;0.75
20201105;0.75
20201106;0.74
20201107;0.74
20201108;0.74
20201109;0.73
20201110;0.73
20201111;0.72
20201112;0.71
20201113;0.7
20201114;0.69
20201115;0.68
20201116;0.67
20201117;0.66
20201118;0.65
20201119;0.64
20201120;0.63
20201121;0.62
20201122;0.62
20201123;0.62
20201124;0.62
20201125;0.62
20201126;0.62
20201127;0.63
20201128;0.63
20201129;0.63
20201130;0.64
20201201;0.65
20201202;0.66
20201203;0.68
20201204;0.69
20201205;0.71
20201206;0.73
20201207;0.76
20201208;0.78
20201209;0.81
20201210;0.83
20201211;0.86
20201212;0.89
20201213;0.91
20201214;0.93
20201215;0.96
20201216;0.98
20201217;1.01
20201218;1.03
20201219;1.05
20201220;1.07
20201221;1.09
20201222;1.11
20201223;1.12
20201224;1.14
20201225;1.15
20201226;1.17
20201227;1.18
20201228;1.19
20201229;1.2
20201230;1.21
20210101;1.35
20210102;1.36
20210103;1.38
20210104;1.4
20210105;1.41
20210106;1.42
20210107;1.44
20210108;1.45
20210109;1.46
20210110;1.47
20210111;1.48
20210112;1.49
20210113;1.5
20210114;1.51
20210115;1.53
20210116;1.54
20210117;1.55
20210118;1.56
20210119;1.58
20210120;1.6
20210121;1.62
20210122;1.63
20210123;1.65
20210124;1.67
20210125;1.69
20210126;1.71
20210127;1.72
20210128;1.73
20210129;1.74
20210130;1.74
20210131;1.75
20210201;1.75
20210202;1.75
20210203;1.75
20210204;1.74
20210205;1.74
20210206;1.73
20210207;1.73
20210208;1.72
20210209;1.71
20210210;1.71
20210211;1.7
20210212;1.7
20210213;1.69
20210214;1.69
20210215;1.69
20210216;1.69
20210217;1.68
20210218;1.68
20210219;1.68
20210220;1.68
20210221;1.68
20210222;1.68
20210223;1.68
20210224;1.69
20210225;1.69
20210226;1.69
20210227;1.7
20210228;1.71
20210301;1.72
20210302;1.74
20210303;1.75
20210304;1.77
20210305;1.79
20210306;1.81
20210307;1.83
20210308;1.84
20210309;1.86
20210310;1.88
20210311;1.89
20210312;1.91
20210313;1.92
20210314;1.93
20210315;1.94
20210316;1.94
20210317;1.95
20210318;1.94
20210319;1.94
20210320;1.94
20210321;1.93
20210322;1.92
20210323;1.9
20210324;1.89
20210325;1.87
20210326;1.84
20210327;1.82
20210328;1.79
20210329;1.76
20210330;1.72
20210331;1.67
20210401;1.63
20210402;1.57
20210403;1.52
20210404;1.46
20210405;1.4
20210406;1.35
20210407;1.29
20210408;1.23
20210409;1.17
20210410;1.12
20210411;1.08
20210412;1.04
20210413;1.01
20210414;0.98
20210415;0.96
20210416;0.95
20210417;0.94
20210418;0.95
20210419;0.95
20210420;0.96
20210421;0.98
20210422;1.0
20210423;1.02
20210424;1.04
20210425;1.07
20210426;1.09
20210427;1.11
20210428;1.13
20210429;1.14
20210430;1.16
20210501;1.17
20210502;1.17
20210503;1.18
20210504;1.18
20210505;1.19
20210506;1.19
20210507;1.19
20210508;1.19
20210509;1.19
20210510;1.19
20210511;1.2
20210512;1.21
20210513;1.23
20210514;1.24
20210515;1.27
20210516;1.29
20210517;1.32
20210518;1.35
20210519;1.38
20210520;1.42
20210521;1.45
20210522;1.49
20210523;1.53
20210524;1.56
20210525;1.6
20210526;1.64
20210527;1.67
20210528;1.7
20210529;1.73
20210530;1.76
20210531;1.78
20210601;1.79
20210602;1.81
20210603;1.81
20210604;1.82
20210605;1.82
20210606;1.82
20210607;1.81
20210608;1.8
20210609;1.8
20210610;1.79
20210611;1.78
20210612;1.77
20210613;1.76
20210614;1.74
20210615;1.73
20210616;1.71
20210617;1.7
20210618;1.69
20210619;1.68
20210620;1.68
20210621;1.67
20210622;1.67
20210623;1.66
20210624;1.66
20210625;1.65
20210626;1.64
20210627;1.64
20210628;1.63
20210629;1.62
20210630;1.62
20210701;1.61
20210702;1.61
20210703;1.6
20210704;1.6
20210705;1.59
20210706;1.58
20210707;1.57
20210708;1.56
20210709;1.55
20210710;1.54
20210711;1.52
20210712;1.5
20210713;1.49
20210714;1.47
20210715;1.46
20210716;1.45
20210717;1.44
20210718;1.42
20210719;1.41
20210720;1.41
20210721;1.4
20210722;1.39
20210723;1.38
20210724;1.38
20210725;1.37
20210726;1.37
20210727;1.37
20210728;1.37
20210729;1.38
20210730;1.38
20210731;1.37
20210801;1.37
20210802;1.36
20210803;1.36
20210804;1.35
20210805;1.34
20210806;1.33
20210807;1.33
20210808;1.32
20210809;1.31
20210810;1.3
20210811;1.3
20210812;1.3
20210813;1.3
20210814;1.29
20210815;1.29
20210816;1.29
20210817;1.28
20210818;1.28
20210819;1.28
20210820;1.28
20210821;1.28
20210822;1.28
20210823;1.28
20210824;1.28
20210825;1.28
20210826;1.28
20210827;1.27
20210828;1.27
20210829;1.25
20210830;1.25
20210831;1.23
20210901;1.22
20210902;1.21
20210903;1.21
20210904;1.2
20210905;1.21
20210906;1.2
20210907;1.21
20210908;1.21
20210909;1.22
20210910;1.22
20210911;1.23
20210912;1.23
20210913;1.23
20210914;1.23
20210915;1.23
20210916;1.23
20210917;1.23
20210918;1.22
20210919;1.22
20210920;1.21
20210921;1.19
20210922;1.18
20210923;1.16
20210924;1.14
20210925;1.12
20210926;1.09
20210927;1.07
20210928;1.04
20210929;1.02
20210930;1.0
20211001;0.97
20211002;0.95
20211003;0.93
20211004;0.92
20211005;0.9
20211006;0.88
20211007;0.87
20211008;0.86
20211009;0.85
20211010;0.84
20211011;0.82
20211012;0.82
20211013;0.81
